year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2015	12021	204	Eastern Mich.	23	1620689	Ozelci, Sera	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1620689	Jr	G	6-1	27	11	416:00	41	111	36.94	32	93	34.41	2	7	28.57	116	4.30	11	63	74	2.74	10	15	10	8	23	27	 	1	 
2015	12021	204	Eastern Mich.	42	1620692	Robinson, Micah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1620692	Fr	G	5-8	22	1	253:00	11	30	36.67	 	3	0.00	10	19	52.63	32	1.45	4	17	21	0.95	20	26	6	2	17	22	 	 	 
2015	12021	204	Eastern Mich.	3	1620685	Easley, Tori	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1620685	Fr	F	6-1	20	0	109:00	11	24	45.83	 	 	""	7	11	63.64	29	1.45	7	17	24	1.20	3	10	6	 	9	20	 	 	 
2015	12021	204	Eastern Mich.	00	1509644	Walker, Kabria	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1509644	Jr	F	5-9	19	4	237:00	27	52	51.92	 	 	""	9	13	69.23	63	3.32	38	24	62	3.26	1	10	5	6	44	19	1	 	 
2015	12021	204	Eastern Mich.	35	1620691	Puni, Brianna	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1620691	Sr	F	6-0	19	9	454:00	44	88	50.00	 	 	""	44	56	78.57	132	6.95	56	82	138	7.26	3	22	14	14	59	19	1	1	 
2015	12021	204	Eastern Mich.	32	1509643	Heady, Shannise	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1509643	Jr	F	5-11	17	10	395:00	54	128	42.19	 	 	""	26	40	65.00	134	7.88	28	54	82	4.82	25	47	25	4	38	17	 	1	 
2015	12021	204	Eastern Mich.	5	1620686	Stowe, Britani	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1620686	Fr	G	5-7	12	1	29:00	5	11	45.45	 	2	0.00	2	2	100.00	12	1.00	 	3	3	0.25	3	5	1	 	2	12	 	 	 
2015	12021	204	Eastern Mich.	12	1620688	Henry, Ashley	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1620688	Fr	F	6-0	8	0	19:00	2	4	50.00	 	 	""	 	2	0.00	4	0.50	2	1	3	0.38	 	 	1	 	3	8	 	 	 
2015	12021	204	Eastern Mich.	10	1620687	Fulton, Crystal	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1620687	Jr	G	5-8	3	0	3:00	 	1	0.00	 	 	""	 	 	""	 	""	 	 	 	""	 	 	 	 	 	3	 	 	 
2015	12021	207	Eastern Wash.	4	1633636	Hodgins, Delaney	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1633636	Fr	G	6-0	33	33	954:00	129	275	46.91	23	68	33.82	66	86	76.74	347	10.52	44	112	156	4.73	62	58	50	45	74	33	2	2	 
2015	12021	207	Eastern Wash.	13	1289335	Nelson, Lexie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1289335	Sr	G	5-6	33	33	1134:00	143	347	41.21	70	197	35.53	107	127	84.25	463	14.03	12	62	74	2.24	75	81	23	1	72	33	 	 	 
2015	12021	207	Eastern Wash.	25	1289337	Hodgins, Hayley	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1289337	Jr	G	5-10	33	33	1195:00	205	483	42.44	52	148	35.14	76	93	81.72	538	16.30	47	90	137	4.15	58	84	55	25	68	33	2	1	 
2015	12021	207	Eastern Wash.	42	1289338	Williams, Melissa	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1289338	Sr	F	6-1	33	33	1020:00	149	302	49.34	1	5	20.00	44	60	73.33	343	10.39	78	234	312	9.45	67	61	50	30	91	33	3	12	 
2015	12021	207	Eastern Wash.	34	1512645	Redmon, Jade	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1512645	So	G	5-7	33	33	1017:00	118	258	45.74	11	30	36.67	94	116	81.03	341	10.33	46	139	185	5.61	120	82	40	13	84	33	2	4	1
2015	12021	207	Eastern Wash.	11	1395591	Pearl, Cece	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1395591	Jr	F	5-11	31	0	230:00	10	38	26.32	1	7	14.29	5	10	50.00	26	0.84	5	26	31	1.00	9	16	7	 	14	31	 	 	 
2015	12021	207	Eastern Wash.	20	1395592	Phillips, Tisha	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1395592	Jr	G	5-9	31	0	448:00	28	79	35.44	2	10	20.00	19	28	67.86	77	2.48	24	52	76	2.45	36	51	20	10	44	31	1	 	 
2015	12021	207	Eastern Wash.	33	1512644	Anderson, Marly	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1512644	So	C	6-2	31	0	322:00	34	96	35.42	 	6	0.00	6	12	50.00	74	2.39	14	50	64	2.06	14	28	3	30	39	31	 	 	 
2015	12021	207	Eastern Wash.	23	1633637	Cunningham, Mariah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1633637	Fr	F	6-0	24	0	109:00	10	29	34.48	 	 	""	2	15	13.33	22	0.92	8	16	24	1.00	1	13	 	3	36	24	 	 	 
2015	12021	207	Eastern Wash.	3	1633635	Brown, Kiana	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1633635	Fr	G	5-8	14	0	91:00	5	14	35.71	3	9	33.33	6	8	75.00	19	1.36	2	6	8	0.57	5	10	1	2	14	14	1	 	 
2015	12021	207	Eastern Wash.	22	1289336	Ryan, Kayleigh	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1289336	Jr	G	5-10	13	0	77:00	9	17	52.94	 	1	0.00	3	4	75.00	21	1.62	2	9	11	0.85	2	4	3	 	8	13	 	 	 
2015	12021	207	Eastern Wash.	35	1512646	Shaner, Haley	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1512646	So	F	5-11	9	0	33:00	3	5	60.00	2	3	66.67	 	3	0.00	8	0.89	1	5	6	0.67	 	4	1	 	5	9	 	 	 
2015	12021	207	Eastern Wash.	24	1395590	Mielke, Miranda	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1395590	Jr	G	5-5	5	0	20:00	1	3	33.33	1	1	100.00	 	1	0.00	3	0.60	1	 	1	0.20	1	 	 	1	1	5	 	 	 
2015	12021	1068	Elon	44	1623344	Johnson, Malaya	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1623344	Fr	C	6-3	26	20	561:00	85	156	54.49	 	 	""	48	75	64.00	218	8.38	49	82	131	5.04	17	46	18	34	63	26	1	1	 
2015	12021	1068	Elon	5	1623343	Burnett, Shay	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1623343	Fr	G	5-9	26	24	616:00	79	169	46.75	14	50	28.00	80	116	68.97	252	9.69	33	99	132	5.08	73	89	23	7	69	26	1	2	 
2015	12021	1068	Elon	1	1289436	Stephenson, Zora	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1289436	Sr	G	5-10	26	23	770:00	95	240	39.58	71	191	37.17	14	23	60.87	275	10.58	3	50	53	2.04	28	44	23	 	33	26	 	 	 
2015	12021	1068	Elon	24	1289439	Coffer, Sam	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1289439	Sr	G	6-1	26	26	738:00	82	198	41.41	36	104	34.62	33	50	66.00	233	8.96	38	115	153	5.88	54	67	31	29	72	26	1	2	 
2015	12021	1068	Elon	3	1515805	Brown, Lauren	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1515805	So	G	5-9	26	5	617:00	70	186	37.63	43	109	39.45	36	42	85.71	219	8.42	16	43	59	2.27	32	55	16	4	37	26	 	 	 
2015	12021	1068	Elon	2	1623341	Baucom, Essence	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1623341	So	G	5-5	25	23	701:00	67	167	40.12	9	24	37.50	40	62	64.52	183	7.32	23	68	91	3.64	117	68	36	3	68	25	1	 	 
2015	12021	1068	Elon	21	1289438	Cochraham, Shannen	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1289438	Sr	C	6-3	23	0	204:00	30	58	51.72	 	 	""	5	12	41.67	65	2.83	22	23	45	1.96	4	16	6	11	30	23	 	 	 
2015	12021	1068	Elon	11	1515806	Rhodes, Jenifer	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1515806	So	F	6-0	23	6	337:00	81	173	46.82	 	 	""	27	56	48.21	189	8.22	44	56	100	4.35	5	37	25	22	52	23	2	1	 
2015	12021	1068	Elon	14	1515808	Darrah, Mackenzie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1515808	Fr	F	6-4	23	0	145:00	8	30	26.67	1	8	12.50	2	5	40.00	19	0.83	13	16	29	1.26	5	14	3	2	22	23	 	 	 
2015	12021	1068	Elon	12	1515807	Ruffin, Lenaira	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1515807	So	G	5-9	20	0	161:00	9	40	22.50	6	29	20.69	10	14	71.43	34	1.70	7	17	24	1.20	5	8	6	2	13	20	 	 	 
2015	12021	1068	Elon	10	1403102	Hudson, Lauren	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1403102	Jr	G	5-9	20	0	132:00	7	15	46.67	 	 	""	2	2	100.00	16	0.80	2	8	10	0.50	2	9	3	 	5	20	 	 	 
2015	12021	1068	Elon	13	1413678	Mbouma, Josepha	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1413678	Jr	G	5-7	19	3	171:00	9	23	39.13	3	4	75.00	10	14	71.43	31	1.63	10	17	27	1.42	12	10	8	5	24	19	 	 	 
2015	12021	1068	Elon	32	1403105	Carter, Autumn	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1403105	Jr	F	6-5	17	0	58:00	5	14	35.71	 	 	""	 	 	""	10	0.59	2	9	11	0.65	1	8	2	3	5	17	 	 	 
2015	12021	1068	Elon	4	1623342	Sasser, Emily	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1623342	Fr	G	5-11	5	0	14:00	2	6	33.33	2	6	33.33	 	1	0.00	6	1.20	 	1	1	0.20	 	2	1	2	 	5	 	 	 
2015	12021	219	Evansville	22	1509759	Robinson, Sasha	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1509759	So	F	6-1	32	32	912:00	79	173	45.66	1	4	25.00	15	32	46.88	174	5.44	78	162	240	7.50	45	64	28	10	103	32	7	2	 
2015	12021	219	Evansville	13	1402426	Friday, Laura	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1402426	Jr	G	5-6	32	11	538:00	26	73	35.62	17	47	36.17	6	10	60.00	75	2.34	7	26	33	1.03	45	26	14	 	31	32	 	 	 
2015	12021	219	Evansville	24	1509756	Dickey, Sara	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1509756	So	G	5-11	32	32	1210:00	203	517	39.26	69	194	35.57	127	171	74.27	602	18.81	30	85	115	3.59	73	86	50	5	42	32	 	 	 
2015	12021	219	Evansville	1	1179879	Hart, Khristian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1179879	Sr	G	5-8	32	14	850:00	119	293	40.61	44	122	36.07	58	81	71.60	340	10.62	36	65	101	3.16	59	52	52	 	45	32	1	 	 
2015	12021	219	Evansville	10	1622534	Reese, Taloni	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1622534	Fr	G	5-9	31	17	510:00	31	119	26.05	3	15	20.00	27	50	54.00	92	2.97	14	32	46	1.48	31	43	35	3	27	31	 	 	 
2015	12021	219	Evansville	14	1622535	Langston, Peyton	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1622535	Fr	F	6-0	31	10	480:00	36	103	34.95	7	37	18.92	14	33	42.42	93	3.00	15	51	66	2.13	15	33	13	5	61	31	1	 	 
2015	12021	219	Evansville	15	1622536	Johnson, Kenyia	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1622536	Fr	G	5-8	31	15	453:00	37	93	39.78	 	1	0.00	10	28	35.71	84	2.71	15	34	49	1.58	37	24	20	1	32	31	 	 	 
2015	12021	219	Evansville	54	1402427	Ladd, Mallory	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1402427	Sr	F	6-1	25	25	868:00	123	285	43.16	53	131	40.46	74	87	85.06	373	14.92	24	161	185	7.40	70	51	39	21	81	25	4	5	 
2015	12021	219	Evansville	2	1296158	Taylor, Kat	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1296158	Sr	G	5-6	24	4	507:00	54	138	39.13	31	78	39.74	29	44	65.91	168	7.00	8	29	37	1.54	40	42	25	 	39	24	1	 	 
2015	12021	219	Evansville	30	1636863	Owens, Hannah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1636863	N/A	""	-	20	0	122:00	3	11	27.27	 	 	""	3	5	60.00	9	0.45	8	15	23	1.15	1	5	3	1	11	20	 	 	 
2015	12021	28755	FGCU	22	1635892	Cobb, Jenna	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1635892	N/A	G	-	34	33	1066:00	102	265	38.49	42	138	30.43	33	54	61.11	279	8.21	39	93	132	3.88	85	46	54	4	57	34	1	1	 
2015	12021	28755	FGCU	21	1396796	Gluesing, Jaime	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1396796	Jr	G	5-10	34	4	432:00	25	62	40.32	14	32	43.75	7	12	58.33	71	2.09	17	39	56	1.65	24	15	12	7	49	34	 	 	 
2015	12021	28755	FGCU	00	1396788	Dunson, Dytiesha	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1396788	Jr	G	5-8	34	24	983:00	62	143	43.36	22	64	34.38	53	70	75.71	199	5.85	16	84	100	2.94	114	47	32	8	45	34	 	 	 
2015	12021	28755	FGCU	24	1396789	Gradinjan, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1396789	Fr	G	5-9	34	16	550:00	75	166	45.18	47	116	40.52	17	34	50.00	214	6.29	22	67	89	2.62	30	38	15	 	65	34	 	 	 
2015	12021	28755	FGCU	13	1295876	Chatzigiakoumi, Anthi	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1295876	Sr	F	6-1	34	3	387:00	59	138	42.75	29	80	36.25	5	11	45.45	152	4.47	13	46	59	1.74	23	22	9	8	31	34	 	 	 
2015	12021	28755	FGCU	2	1515763	Atwater, Kaneisha	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1515763	Jr	G	5-7	34	32	1041:00	162	369	43.90	34	122	27.87	124	179	69.27	482	14.18	59	101	160	4.71	68	64	58	1	90	34	1	1	 
2015	12021	28755	FGCU	14	1295877	Knight, Whitney	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1295877	Sr	G	6-3	34	34	970:00	169	387	43.67	91	221	41.18	75	94	79.79	504	14.82	25	192	217	6.38	58	61	66	87	91	34	4	6	 
2015	12021	28755	FGCU	12	1396793	Haas, Stephanie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1396793	Jr	G	5-8	34	18	759:00	110	247	44.53	25	81	30.86	68	96	70.83	313	9.21	34	75	109	3.21	51	44	31	5	61	34	1	 	 
2015	12021	28755	FGCU	3	1396790	Meador, Katie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1396790	Jr	F	5-11	29	6	342:00	43	84	51.19	6	22	27.27	30	40	75.00	122	4.21	36	38	74	2.55	12	20	14	 	34	29	 	 	 
2015	12021	28755	FGCU	20	1515764	Laughter, Haley	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1515764	Fr	F	5-11	22	0	86:00	20	33	60.61	6	13	46.15	2	3	66.67	48	2.18	4	8	12	0.55	4	5	 	 	13	22	 	 	 
2015	12021	28755	FGCU	1	1515762	Cattani, Jessica	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1515762	Fr	G	5-7	20	0	67:00	8	20	40.00	4	10	40.00	 	3	0.00	20	1.00	3	9	12	0.60	11	3	2	 	1	20	 	 	 
2015	12021	28755	FGCU	15	1515761	Payne, Randa	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1515761	Fr	G	5-9	18	0	58:00	2	16	12.50	1	12	8.33	5	6	83.33	10	0.56	6	5	11	0.61	3	 	1	 	4	18	 	 	 
2015	12021	28755	FGCU	11	1396792	Moore, Amanda	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1396792	Jr	G	5-10	17	0	48:00	3	13	23.08	1	10	10.00	 	 	""	7	0.41	 	3	3	0.18	2	1	1	 	1	17	 	 	 
2015	12021	28755	FGCU	4	1396791	Murrell, Bethany	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1396791	Jr	F	5-10	10	0	23:00	3	5	60.00	 	1	0.00	 	 	""	6	0.60	1	2	3	0.30	4	 	2	 	3	10	 	 	 
2015	12021	28755	FGCU	23	1515765	Blumer, Morgan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1515765	Fr	G	5-11	8	0	37:00	7	11	63.64	5	6	83.33	 	 	""	19	2.38	4	4	8	1.00	1	2	 	 	1	8	 	 	 
2015	12021	231	FIU	21	1630117	Faegin, Destini	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1630117	Jr	G	5-10	29	23	747:00	75	239	31.38	33	104	31.73	25	35	71.43	208	7.17	40	76	116	4.00	44	92	18	6	71	29	1	 	 
2015	12021	231	FIU	5	1398079	Shade, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1398079	Jr	G	5-6	29	27	884:00	113	314	35.99	39	116	33.62	74	96	77.08	339	11.69	7	74	81	2.79	77	89	23	3	37	29	 	 	 
2015	12021	231	FIU	1	1510348	Pound, Kiandre'A	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1510348	Fr	G	6-0	29	23	828:00	168	403	41.69	15	55	27.27	77	108	71.30	428	14.76	99	104	203	7.00	20	78	18	19	60	29	 	8	 
2015	12021	231	FIU	12	1630114	Davydova, Marita	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1630114	Sr	F	6-3	29	28	1008:00	126	309	40.78	9	31	29.03	82	130	63.08	343	11.83	84	195	279	9.62	64	104	14	27	73	29	1	10	 
2015	12021	231	FIU	20	1630116	Hawkins, Aajah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1630116	Fr	G	5-7	29	0	460:00	9	50	18.00	 	1	0.00	10	19	52.63	28	0.97	28	24	52	1.79	28	29	19	1	44	29	1	 	 
2015	12021	231	FIU	3	1283931	Labady, Zsofia	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1283931	Sr	G	5-9	28	27	754:00	25	101	24.75	9	44	20.45	27	32	84.38	86	3.07	38	92	130	4.64	55	36	16	8	64	28	 	 	 
2015	12021	231	FIU	23	1510349	Todorovic, Nikolina	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1510349	So	G	5-7	25	8	364:00	15	62	24.19	11	41	26.83	2	8	25.00	43	1.72	14	25	39	1.56	17	36	5	2	18	25	 	 	 
2015	12021	231	FIU	25	1630118	Hawkins, Amari	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1630118	Fr	G	5-8	19	2	292:00	15	49	30.61	 	 	""	14	19	73.68	44	2.32	9	31	40	2.11	15	36	4	4	30	19	 	 	 
2015	12021	231	FIU	33	1283933	Wright, Brianna	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1283933	Jr	C	6-2	18	1	101:00	5	21	23.81	 	1	0.00	4	9	44.44	14	0.78	4	7	11	0.61	4	11	2	7	8	18	 	 	 
2015	12021	231	FIU	32	1283934	McKinzie, Tynia	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1283934	Sr	F	6-0	13	3	216:00	43	96	44.79	2	9	22.22	31	36	86.11	119	9.15	19	33	52	4.00	6	13	4	2	13	13	 	1	 
2015	12021	231	FIU	13	1510347	Hegedus, Janka	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1510347	So	G	6-1	12	3	118:00	11	33	33.33	2	8	25.00	1	2	50.00	25	2.08	6	15	21	1.75	2	14	3	5	13	12	 	 	 
2015	12021	231	FIU	2	1630107	Cheek, Jade	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1630107	Fr	G	5-8	10	0	28:00	1	11	9.09	1	7	14.29	2	2	100.00	5	0.50	1	1	2	0.20	 	1	 	 	2	10	 	 	 
2015	12021	220	Fairfield	23	1509649	Carey, Kelsey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1509649	So	F	6-0	30	8	562:00	102	210	48.57	 	 	""	21	45	46.67	225	7.50	45	74	119	3.97	25	41	19	3	49	30	 	 	 
2015	12021	220	Fairfield	1	1399074	Ball, Lizzy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1399074	Jr	G	5-7	30	4	392:00	9	26	34.62	1	6	16.67	16	27	59.26	35	1.17	10	34	44	1.47	48	29	11	1	39	30	 	 	 
2015	12021	220	Fairfield	40	1399077	Schatzlein, Kristin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1399077	Jr	G	6-0	30	30	1083:00	128	339	37.76	63	185	34.05	30	36	83.33	349	11.63	30	87	117	3.90	84	68	39	9	45	30	 	1	 
2015	12021	220	Fairfield	11	1509647	Cooper, Samantha	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1509647	Fr	F	6-2	30	29	873:00	77	223	34.53	39	115	33.91	39	68	57.35	232	7.73	39	162	201	6.70	59	61	17	11	46	30	 	3	 
2015	12021	220	Fairfield	21	1509648	Smith, Casey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1509648	So	F	6-2	30	30	907:00	155	346	44.80	 	4	0.00	58	84	69.05	368	12.27	38	105	143	4.77	70	42	20	28	71	30	2	1	 
2015	12021	220	Fairfield	24	1509650	Miller, Kristine	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1509650	So	F	6-1	30	10	517:00	67	106	63.21	 	1	0.00	32	47	68.09	166	5.53	36	52	88	2.93	19	29	22	19	66	30	1	1	 
2015	12021	220	Fairfield	12	1631065	Orts, Helena	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1631065	Fr	F	6-2	30	12	438:00	57	129	44.19	2	6	33.33	18	26	69.23	134	4.47	42	58	100	3.33	25	40	7	3	54	30	 	 	 
2015	12021	220	Fairfield	5	1285473	DaCruz, Felicia	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1285473	Sr	G	5-5	29	27	927:00	40	157	25.48	11	43	25.58	34	53	64.15	125	4.31	26	59	85	2.93	112	48	23	1	57	29	 	 	 
2015	12021	220	Fairfield	30	1631069	Dupuy, Margeaux	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1631069	Jr	G	5-6	23	0	232:00	22	71	30.99	14	51	27.45	12	19	63.16	70	3.04	5	9	14	0.61	9	24	4	 	32	23	 	 	 
2015	12021	220	Fairfield	14	1631066	Hollenshead, Macey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1631066	Fr	G	5-7	13	0	46:00	2	10	20.00	1	4	25.00	 	3	0.00	5	0.38	1	3	4	0.31	1	10	3	 	8	13	 	 	 
2015	12021	220	Fairfield	15	1631067	McLaughlin, Kristen	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1631067	Fr	G	5-11	11	0	50:00	3	8	37.50	2	5	40.00	2	4	50.00	10	0.91	2	2	4	0.36	1	1	2	2	1	11	 	 	 
2015	12021	220	Fairfield	25	1631063	McCarthy, Emma	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1631063	Fr	G	5-11	10	0	12:00	 	 	""	 	 	""	1	2	50.00	1	0.10	 	1	1	0.10	 	 	 	 	1	10	 	 	 
2015	12021	220	Fairfield	3	1631064	Stock, Sarah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1631064	Fr	G	5-9	9	0	31:00	2	6	33.33	2	5	40.00	 	2	0.00	6	0.67	 	 	 	""	1	1	 	 	1	9	 	 	 
2015	12021	220	Fairfield	22	1631068	Melville, Jamie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1631068	Fr	G	5-7	6	0	5:00	 	 	""	 	 	""	 	 	""	 	""	1	 	1	0.17	 	1	 	 	1	6	 	 	 
2015	12021	222	Fairleigh Dickinson	32	1285570	Andrades, Amanda	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1285570	Sr	G	5-3	30	30	1103:00	91	270	33.70	17	53	32.08	79	119	66.39	278	9.27	10	67	77	2.57	175	71	70	6	70	30	1	1	 
2015	12021	222	Fairleigh Dickinson	10	1285571	Grant, Tiffany	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1285571	Sr	G	5-7	30	24	500:00	31	89	34.83	10	33	30.30	29	43	67.44	101	3.37	27	39	66	2.20	27	37	18	4	62	30	2	 	 
2015	12021	222	Fairleigh Dickinson	30	1512800	Oyakhilome, Valerie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1512800	So	F	5-8	30	7	465:00	45	125	36.00	34	94	36.17	13	20	65.00	137	4.57	24	48	72	2.40	5	19	11	1	47	30	1	 	 
2015	12021	222	Fairleigh Dickinson	23	1285573	Livermore, Erika	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1285573	Jr	C	6-1	30	30	936:00	209	433	48.27	3	25	12.00	134	184	72.83	555	18.50	141	158	299	9.97	17	49	38	70	66	30	 	14	 
2015	12021	222	Fairleigh Dickinson	22	1512799	Brown, Kiana	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1512799	So	G	5-7	29	2	611:00	50	173	28.90	5	22	22.73	58	73	79.45	163	5.62	24	65	89	3.07	48	68	31	8	53	29	3	 	 
2015	12021	222	Fairleigh Dickinson	24	1402939	Cruz, Kelsey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1402939	Jr	G	5-7	29	26	976:00	202	468	43.16	48	133	36.09	74	92	80.43	526	18.14	24	51	75	2.59	27	82	32	2	75	29	1	 	 
