year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2017	12500	86	Buffalo	32	1737140	Morrison, Brittany	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1737140	So	G	5-9	18	2	189:00	17	42	40.48	""	""	""	15	38	39.47	49	2.72	24	30	54	3.00	7	14	9	1	33	18	1	""	""
2017	12500	86	Buffalo	22	1737137	Sodade, Ayoleka	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1737137	So	G	5-9	15	0	119:00	11	33	33.33	""	""	""	8	17	47.06	30	2.00	5	14	19	1.27	4	11	2	""	11	15	""	""	""
2017	12500	86	Buffalo	03	1623049	Ups, Liisa	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1623049	Jr	G	5-9	13	0	93:00	4	16	25.00	1	3	33.33	2	2	100.00	11	0.85	3	14	17	1.31	15	12	6	""	6	13	""	""	""
2017	12500	86	Buffalo	2	1844985	Moten, Lawrencia	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1844985	Fr	F	6-3	5	0	28:00	5	10	50.00	""	""	""	2	4	50.00	12	2.40	6	2	8	1.60	""	2	1	4	10	5	""	""	""
2017	12500	87	Butler	23	1846247	Brey, Shae	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1846247	Fr	F	6-0	21	10	480:00	24	58	41.38	5	20	25.00	14	20	70.00	67	3.19	17	67	84	4.00	19	36	16	10	35	21	1	""	""
2017	12500	87	Butler	34	1734161	Schickel, Tori	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1734161	So	F	6-1	21	21	729:00	114	223	51.12	""	""	""	79	120	65.83	307	14.62	92	142	234	11.14	32	56	41	26	63	21	3	9	""
2017	12500	87	Butler	02	1846244	Hodges, Kaela	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1846244	Jr	F	6-0	20	0	223:00	13	31	41.94	""	""	""	11	20	55.00	37	1.85	17	29	46	2.30	6	13	8	""	40	20	1	""	""
2017	12500	87	Butler	14	1846245	Humphrey, Sarah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1846245	Fr	G	6-0	19	3	177:00	9	31	29.03	1	4	25.00	2	3	66.67	21	1.11	4	15	19	1.00	4	21	3	4	31	19	2	""	""
2017	12500	87	Butler	11	1734159	Weaver, Michelle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1734159	So	G	5-7	19	17	577:00	65	182	35.71	8	41	19.51	52	72	72.22	190	10.00	9	45	54	2.84	54	74	30	7	52	19	4	""	""
2017	12500	87	Butler	22	1734160	Bailey, Alexa	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1734160	So	G	5-7	18	16	495:00	15	45	33.33	5	21	23.81	5	6	83.33	40	2.22	8	40	48	2.67	46	38	17	2	45	18	""	""	""
2017	12500	87	Butler	04	1734158	Buford, Taylor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1734158	So	G	5-11	18	5	348:00	39	113	34.51	10	44	22.73	9	14	64.29	97	5.39	13	22	35	1.94	6	24	12	7	44	18	1	""	""
2017	12500	87	Butler	30	1846249	Shelton, Sydney	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1846249	Fr	G	5-9	17	14	463:00	44	164	26.83	28	102	27.45	16	25	64.00	132	7.76	3	42	45	2.65	18	36	8	1	36	17	""	""	""
2017	12500	87	Butler	24	1846248	Spolyar, Kristen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1846248	Fr	G	5-10	16	15	460:00	75	204	36.76	16	56	28.57	39	59	66.10	205	12.81	22	41	63	3.94	22	50	25	1	53	16	3	1	""
2017	12500	87	Butler	12	1623991	Buck, Sydney	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1623991	Jr	G	5-7	9	3	272:00	31	82	37.80	19	62	30.65	7	8	87.50	88	9.78	2	13	15	1.67	18	24	12	""	9	9	""	""	""
2017	12500	87	Butler	03	1734157	Ward, Brittany	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1734157	So	F	6-1	2	1	26:00	4	8	50.00	""	1	0.00	1	2	50.00	9	4.50	1	1	2	1.00	3	4	2	1	3	2	""	""	""
2017	12500	94	CSU Bakersfield	15	1847396	Williams, Erika	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1847396	Sr	F	6-0	19	19	552:00	75	184	40.76	40	93	43.01	34	43	79.07	224	11.79	11	68	79	4.16	44	47	26	11	36	19	1	1	""
2017	12500	94	CSU Bakersfield	2	1507757	Sims, Brittany	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1507757	Sr	C	6-3	19	10	355:00	51	115	44.35	1	3	33.33	35	43	81.40	138	7.26	53	66	119	6.26	16	34	12	20	59	19	""	2	""
2017	12500	94	CSU Bakersfield	12	1692345	Gilbert, Alexxus	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1692345	So	G	5-7	19	14	416:00	36	91	39.56	14	42	33.33	2	2	100.00	88	4.63	3	25	28	1.47	38	32	17	1	31	19	1	""	""
2017	12500	94	CSU Bakersfield	23	1692347	Carter, Tylinn	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1692347	Jr	F	6-1	19	0	245:00	32	82	39.02	""	9	0.00	18	25	72.00	82	4.32	25	43	68	3.58	15	29	9	12	32	19	""	1	""
2017	12500	94	CSU Bakersfield	1	1842925	Jones, Dalis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1842925	Fr	G	5-2	19	2	262:00	13	38	34.21	7	25	28.00	14	18	77.78	47	2.47	7	20	27	1.42	21	22	18	""	30	19	""	""	""
2017	12500	94	CSU Bakersfield	32	1842930	Bartee, Jazmyne	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1842930	Jr	C	6-2	19	11	348:00	51	83	61.45	""	""	""	25	36	69.44	127	6.68	53	50	103	5.42	3	23	16	44	52	19	1	3	""
2017	12500	94	CSU Bakersfield	30	1842929	Tokuhara, Kate	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1842929	Fr	G	5-11	19	17	324:00	26	64	40.62	7	28	25.00	8	12	66.67	67	3.53	8	19	27	1.42	27	19	19	3	37	19	1	""	""
2017	12500	94	CSU Bakersfield	24	1842928	Williams, Aja	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1842928	Jr	G	5-10	19	10	469:00	79	223	35.43	30	102	29.41	21	34	61.76	209	11.00	12	51	63	3.32	39	51	20	8	26	19	""	""	""
2017	12500	94	CSU Bakersfield	3	1842926	Harris, Daije	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1842926	Fr	G	5-7	19	3	234:00	23	57	40.35	4	20	20.00	14	21	66.67	64	3.37	11	11	22	1.16	8	22	10	""	25	19	""	""	""
2017	12500	94	CSU Bakersfield	11	1692344	Walters, Addi	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1692344	So	G	5-9	18	6	341:00	37	107	34.58	31	91	34.07	12	14	85.71	117	6.50	10	16	26	1.44	21	20	5	""	17	18	""	""	""
2017	12500	94	CSU Bakersfield	00	1692342	Fears, Jeri	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1692342	So	G	5-9	14	0	96:00	5	10	50.00	""	""	""	1	2	50.00	11	0.79	4	6	10	0.71	6	5	5	""	7	14	""	""	""
2017	12500	94	CSU Bakersfield	22	1620128	Carmon, Airica	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1620128	Jr	F	5-10	11	0	37:00	5	14	35.71	3	6	50.00	""	""	""	13	1.18	3	4	7	0.64	1	3	1	""	4	11	""	""	""
2017	12500	94	CSU Bakersfield	21	1842927	Lofton, Alize'	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1842927	Jr	F	6-0	8	3	76:00	6	23	26.09	""	3	0.00	3	4	75.00	15	1.88	1	10	11	1.38	6	7	2	2	1	8	""	""	""
2017	12500	94	CSU Bakersfield	20	1863777	Johnson, Jazmine	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1863777	So	G	5-7	7	0	68:00	9	20	45.00	5	10	50.00	2	6	33.33	25	3.57	10	5	15	2.14	9	10	5	""	6	7	""	""	""
2017	12500	94	CSU Bakersfield	04	1749117	Torres-Rodriguez, Heidi	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1749117	So	G	5-10	5	0	12:00	1	3	33.33	1	3	33.33	""	""	""	3	0.60	""	""	""	""	1	""	""	""	1	5	""	""	""
2017	12500	101	CSUN	3	1619964	Maulupe, Serafina	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1619964	Jr	G	5-8	20	20	537:00	85	214	39.72	50	124	40.32	42	51	82.35	262	13.10	19	47	66	3.30	37	25	17	""	44	20	""	""	""
2017	12500	101	CSUN	33	1716141	Fluker, Channon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1716141	So	C	6-4	20	17	495:00	131	257	50.97	""	""	""	43	71	60.56	305	15.25	80	137	217	10.85	19	36	10	49	58	20	1	12	""
2017	12500	101	CSUN	23	1841927	Tanabe, Hayley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1841927	Fr	G	5-4	20	14	535:00	35	91	38.46	17	45	37.78	21	29	72.41	108	5.40	7	36	43	2.15	70	35	6	""	43	20	1	""	""
2017	12500	101	CSUN	2	1841926	Tonks, Lizzy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1841926	Fr	G	5-8	20	13	424:00	38	116	32.76	11	43	25.58	14	17	82.35	101	5.05	7	34	41	2.05	50	67	8	2	30	20	""	""	""
2017	12500	101	CSUN	14	1514698	Cole, Emily	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1514698	Sr	G	5-11	19	5	341:00	34	92	36.96	31	82	37.80	2	2	100.00	101	5.32	20	32	52	2.74	20	20	9	4	27	19	""	""	""
2017	12500	101	CSUN	24	1716140	Allen, Cheyenne	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1716140	So	G	5-10	19	6	366:00	38	120	31.67	6	17	35.29	18	27	66.67	100	5.26	13	36	49	2.58	38	35	10	4	41	19	1	""	""
2017	12500	101	CSUN	10	1619961	Boagni, Tessa	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1619961	Jr	C	6-2	17	11	398:00	42	107	39.25	8	27	29.63	18	27	66.67	110	6.47	32	75	107	6.29	27	26	13	18	38	17	""	2	""
2017	12500	101	CSUN	4	1716135	Morrow, Nautica	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1716135	So	G	5-8	15	0	194:00	30	89	33.71	3	13	23.08	17	31	54.84	80	5.33	9	20	29	1.93	20	27	16	""	13	15	""	""	""
2017	12500	101	CSUN	15	1716137	Ramos, Claudia	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1716137	So	G	6-0	15	2	136:00	11	31	35.48	5	19	26.32	2	3	66.67	29	1.93	3	11	14	0.93	5	11	1	3	21	15	""	""	""
2017	12500	101	CSUN	52	1841929	Matthews, Eliza	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1841929	Fr	F	6-1	15	10	290:00	26	72	36.11	""	""	""	15	32	46.88	67	4.47	45	56	101	6.73	8	17	4	5	33	15	""	""	""
2017	12500	101	CSUN	44	1841928	Shymkewicz, Lauren	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1841928	Fr	C	6-3	15	2	156:00	14	40	35.00	""	""	""	6	15	40.00	34	2.27	13	21	34	2.27	2	12	""	4	14	15	""	""	""
2017	12500	101	CSUN	0	1841925	Sullivan, Terrin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1841925	Fr	G	5-8	9	0	72:00	3	15	20.00	1	6	16.67	1	2	50.00	8	0.89	2	5	7	0.78	2	9	1	""	5	9	""	""	""
2017	12500	101	CSUN	22	1716139	Smith, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1716139	Jr	F	6-3	7	0	37:00	3	16	18.75	3	15	20.00	""	""	""	9	1.29	1	1	2	0.29	""	4	1	1	7	7	""	""	""
2017	12500	101	CSUN	1	1716134	Garner, Vanessa	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1716134	Jr	G	5-8	2	0	19:00	1	6	16.67	1	5	20.00	1	2	50.00	4	2.00	""	""	""	""	""	1	""	""	1	2	""	""	""
2017	12500	90	Cal Poly	11	1631185	Grupalo, Gabby	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1631185	Jr	G	5-7	18	0	337:00	32	97	32.99	13	47	27.66	18	24	75.00	95	5.28	17	20	37	2.06	32	28	15	1	28	18	""	""	""
2017	12500	90	Cal Poly	22	1509410	Evans, Mary Kate	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1509410	Jr	F	6-2	18	0	152:00	16	46	34.78	10	34	29.41	16	23	69.57	58	3.22	3	21	24	1.33	8	4	2	1	9	18	""	""	""
2017	12500	90	Cal Poly	42	1509412	Gilbert, Hannah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1509412	Sr	F	6-3	18	18	535:00	112	215	52.09	""	""	""	29	46	63.04	253	14.06	46	70	116	6.44	5	28	11	12	41	18	1	1	""
2017	12500	90	Cal Poly	5	1737343	Lovely, Amanda	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1737343	Sr	F	6-2	18	18	433:00	32	91	35.16	5	22	22.73	15	16	93.75	84	4.67	26	64	90	5.00	20	21	11	7	44	18	2	""	""
2017	12500	90	Cal Poly	15	1737342	Nunnelley, Katie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1737342	So	F	6-1	18	0	221:00	20	42	47.62	""	""	""	6	9	66.67	46	2.56	15	25	40	2.22	18	21	4	1	15	18	""	""	""
2017	12500	90	Cal Poly	2	1737340	Holt, Breezi	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1737340	Fr	G	5-11	18	0	134:00	13	45	28.89	6	26	23.08	4	6	66.67	36	2.00	8	16	24	1.33	12	14	8	""	18	18	""	""	""
2017	12500	90	Cal Poly	31	1631187	Leaupepe, Lynn	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1631187	Jr	G	5-9	18	18	516:00	100	213	46.95	11	29	37.93	75	103	72.82	286	15.89	46	95	141	7.83	38	49	33	5	45	18	2	6	""
2017	12500	90	Cal Poly	13	1631186	Leaupepe, Dynn	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1631186	Jr	G	5-9	18	18	460:00	88	247	35.63	9	38	23.68	74	81	91.36	259	14.39	10	60	70	3.89	54	55	34	9	40	18	""	""	""
2017	12500	90	Cal Poly	40	1631184	Fausey, Nikki	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1631184	Jr	C	6-4	18	0	143:00	16	37	43.24	1	2	50.00	1	2	50.00	34	1.89	15	16	31	1.72	2	12	""	1	20	18	""	""	""
2017	12500	90	Cal Poly	30	1631182	Anderson, Emily	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1631182	Jr	F	6-1	18	0	96:00	9	39	23.08	9	36	25.00	2	2	100.00	29	1.61	4	7	11	0.61	1	4	1	""	8	18	""	""	""
2017	12500	90	Cal Poly	4	1737341	Stahley, Dye	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1737341	So	G	5-6	15	15	370:00	11	43	25.58	2	17	11.76	11	18	61.11	35	2.33	9	26	35	2.33	48	23	16	""	41	15	2	""	""
2017	12500	90	Cal Poly	24	1855076	Wong, Kelly	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1855076	Jr	G	5-7	15	3	162:00	5	17	29.41	1	8	12.50	""	""	""	11	0.73	6	11	17	1.13	10	14	11	2	23	15	""	""	""
2017	12500	90	Cal Poly	21	1855078	Smith, Jonni	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1855078	Fr	G	6-0	8	0	21:00	1	5	20.00	""	1	0.00	""	4	0.00	2	0.25	2	3	5	0.62	""	""	2	""	2	8	""	""	""
2017	12500	90	Cal Poly	1	1631183	Cormier, Zonyia	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1631183	Fr	G	5-6	1	0	5:00	""	1	0.00	""	1	0.00	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	""	""	""
2017	12500	97	Cal St. Fullerton	1	1736708	Vega, Jade	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1736708	So	G	5-5	20	20	659:00	59	163	36.20	31	87	35.63	24	32	75.00	173	8.65	3	41	44	2.20	56	58	24	""	37	20	1	""	""
2017	12500	97	Cal St. Fullerton	32	1623615	Smith, Daeja	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1623615	So	C	6-3	20	11	541:00	73	141	51.77	""	2	0.00	64	104	61.54	210	10.50	68	91	159	7.95	12	50	7	27	51	20	2	6	""
2017	12500	97	Cal St. Fullerton	25	1848835	Henderson, China	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1848835	Jr	G	5-7	20	14	550:00	39	113	34.51	11	35	31.43	27	39	69.23	116	5.80	32	61	93	4.65	30	36	10	2	47	20	""	1	""
2017	12500	97	Cal St. Fullerton	2	1848833	Jackson, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1848833	Jr	G	5-8	20	20	567:00	51	189	26.98	27	108	25.00	25	35	71.43	154	7.70	13	36	49	2.45	34	33	22	1	23	20	""	""	""
2017	12500	97	Cal St. Fullerton	4	1736709	Nubla, Lauren	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1736709	So	G	5-5	20	2	299:00	8	25	32.00	1	5	20.00	3	8	37.50	20	1.00	2	8	10	0.50	28	27	6	1	15	20	""	""	""
2017	12500	97	Cal St. Fullerton	45	1623617	Johnson, Dhanyel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1623617	Sr	C	6-3	20	20	409:00	42	91	46.15	""	""	""	28	57	49.12	112	5.60	56	76	132	6.60	8	34	8	5	53	20	1	2	""
2017	12500	97	Cal St. Fullerton	0	1736707	Lathan, Iman	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1736707	Jr	G	5-9	19	7	555:00	113	286	39.51	7	24	29.17	73	106	68.87	306	16.11	29	93	122	6.42	46	57	23	1	32	19	""	3	""
2017	12500	97	Cal St. Fullerton	33	1848836	Gallo, Mia	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1848836	Fr	F	5-9	17	0	180:00	4	16	25.00	2	7	28.57	5	8	62.50	15	0.88	1	17	18	1.06	4	10	3	""	14	17	""	""	""
2017	12500	97	Cal St. Fullerton	10	1848834	Walker, Keimeshia	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1848834	Fr	G	5-10	11	6	240:00	23	85	27.06	13	48	27.08	3	6	50.00	62	5.64	7	16	23	2.09	13	23	15	1	19	11	""	""	""
2017	12500	107	California	33	1856003	Brown, Jaelyn	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1856003	Fr	G	6-1	21	0	375:00	36	99	36.36	7	25	28.00	21	34	61.76	100	4.76	13	42	55	2.62	37	37	18	8	50	21	3	""	""
2017	12500	107	California	31	1741667	Anigwe, Kristine	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1741667	So	F	6-4	21	21	630:00	182	298	61.07	""	1	0.00	105	162	64.81	469	22.33	68	144	212	10.10	18	61	15	36	62	21	1	13	""
2017	12500	107	California	24	1509378	Range, Courtney	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1509378	Sr	F	6-3	21	21	637:00	97	234	41.45	36	110	32.73	9	15	60.00	239	11.38	31	77	108	5.14	58	46	17	10	32	21	""	1	""
2017	12500	107	California	3	1628632	Cowling, Mikayla	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1628632	Jr	F	6-2	21	21	695:00	73	164	44.51	17	59	28.81	12	16	75.00	175	8.33	20	76	96	4.57	106	73	38	9	47	21	""	""	""
2017	12500	107	California	21	1855980	Cayton, Mi'Cole	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1855980	Fr	G	5-9	21	1	421:00	33	79	41.77	10	34	29.41	22	41	53.66	98	4.67	12	32	44	2.10	47	36	15	1	40	21	1	""	""
2017	12500	107	California	1	1741670	Thomas, Asha	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1741670	So	G	5-4	21	21	649:00	60	143	41.96	40	94	42.55	34	44	77.27	194	9.24	11	43	54	2.57	77	29	25	""	27	21	""	""	""
2017	12500	107	California	12	1628634	Davidson, Penina	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1628634	Jr	F	6-3	20	20	507:00	64	136	47.06	7	24	29.17	18	32	56.25	153	7.65	42	77	119	5.95	25	32	17	28	38	20	""	1	""
2017	12500	107	California	30	1855981	West, CJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1855981	Fr	C	6-4	20	0	155:00	23	46	50.00	""	""	""	15	28	53.57	61	3.05	13	39	52	2.60	2	13	2	4	25	20	""	""	""
2017	12500	107	California	20	1741669	Mosley, Mo	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1741669	So	G	5-11	13	0	125:00	11	29	37.93	1	3	33.33	3	4	75.00	26	2.00	2	10	12	0.92	7	12	6	1	8	13	""	""	""
2017	12500	107	California	5	1741671	Yue, Chen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1741671	So	C	6-7	12	0	56:00	11	20	55.00	""	""	""	3	4	75.00	25	2.08	6	6	12	1.00	2	3	""	""	4	12	""	""	""
2017	12500	115	Campbell	15	1845860	Foster, Breanna	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1845860	Fr	G	5-11	18	7	350:00	23	85	27.06	17	70	24.29	12	23	52.17	75	4.17	""	15	15	0.83	8	13	8	1	25	18	""	""	""
2017	12500	115	Campbell	12	1737578	Bowns, Caroline	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1737578	So	G	5-11	18	9	400:00	44	102	43.14	35	83	42.17	14	25	56.00	137	7.61	7	23	30	1.67	21	21	10	10	21	18	""	""	""
2017	12500	115	Campbell	21	1622106	Price, Summer	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1622106	Jr	G	5-9	18	17	517:00	78	189	41.27	26	82	31.71	41	59	69.49	223	12.39	10	35	45	2.50	35	43	27	9	16	18	""	""	""
2017	12500	115	Campbell	33	1622107	Rouse, Makala	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1622107	Jr	G	5-8	18	18	494:00	64	145	44.14	6	25	24.00	33	60	55.00	167	9.28	32	65	97	5.39	39	42	40	9	34	18	""	1	""
2017	12500	115	Campbell	20	1737579	Cribb, Brianna	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1737579	Sr	G	5-9	18	16	515:00	46	105	43.81	2	9	22.22	32	47	68.09	126	7.00	48	72	120	6.67	45	32	20	4	30	18	""	2	""
2017	12500	115	Campbell	10	1845858	Barber, Hayley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1845858	Fr	G	5-7	18	3	368:00	20	82	24.39	4	32	12.50	15	28	53.57	59	3.28	8	42	50	2.78	39	38	13	3	20	18	""	""	""
2017	12500	115	Campbell	25	1622105	Emanuel, Bria	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1622105	Sr	F	6-0	17	0	189:00	29	55	52.73	""	""	""	17	35	48.57	75	4.41	29	35	64	3.76	7	22	6	1	22	17	2	""	""
2017	12500	115	Campbell	44	1737581	Long, Hannah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1737581	So	F	6-1	17	17	353:00	42	68	61.76	""	1	0.00	18	40	45.00	102	6.00	36	55	91	5.35	5	32	14	9	37	17	3	""	""
2017	12500	115	Campbell	23	1845859	Bolden, Taya	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1845859	Fr	F	5-10	17	2	179:00	21	66	31.82	1	1	100.00	4	10	40.00	47	2.76	26	56	82	4.82	7	23	12	4	26	17	""	""	""
2017	12500	115	Campbell	14	1737577	Allison, Alyshia	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1737577	So	G	5-6	13	0	91:00	5	19	26.32	2	8	25.00	6	11	54.55	18	1.38	3	6	9	0.69	8	7	5	1	8	13	""	""	""
2017	12500	115	Campbell	22	1737580	Daniel, Tiffany	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1737580	So	F	6-1	12	1	125:00	16	25	64.00	""	""	""	6	13	46.15	38	3.17	11	22	33	2.75	""	11	""	4	12	12	""	""	""
2017	12500	115	Campbell	4	1845857	Post, Kelly	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1845857	Fr	G	5-6	6	0	43:00	3	12	25.00	1	6	16.67	1	2	50.00	8	1.33	""	3	3	0.50	2	2	3	""	6	6	""	""	""
2017	12500	116	Canisius	32	1623473	Serrette, Saliah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1623473	Jr	G	5-11	20	4	412:00	48	108	44.44	6	18	33.33	48	70	68.57	150	7.50	26	44	70	3.50	20	38	10	14	38	20	""	""	""
2017	12500	116	Canisius	15	1513104	D'Hont, Lauren	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1513104	Sr	G	5-11	20	20	593:00	76	164	46.34	14	49	28.57	35	48	72.92	201	10.05	31	53	84	4.20	35	34	20	2	48	20	2	""	""
2017	12500	116	Canisius	10	1623470	Halfdanardottir, Margret	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1623470	Jr	G	5-9	20	20	585:00	77	153	50.33	28	66	42.42	18	25	72.00	200	10.00	13	30	43	2.15	52	41	16	3	50	20	1	""	""
