year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2016	12280	428	Minnesota	32	1744368	Barnes, Karley	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1744368	Jr	C	6-3	15	3	183:00	23	45	51.11	 	 	""	2	4	50.00	48	3.20	27	37	64	4.27	4	13	4	8	21	15	 	 	 
2016	12280	428	Minnesota	2	1744363	Garven, Danielle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1744363	Fr	F	6-1	8	0	22:00	2	5	40.00	 	1	0.00	 	 	""	4	0.50	1	4	5	0.62	 	6	 	 	2	8	 	 	 
2016	12280	428	Minnesota	15	1744365	Starr, Allina	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1744365	So	G	5-10	8	8	190:00	20	35	57.14	 	1	0.00	3	4	75.00	43	5.38	12	33	45	5.62	12	15	14	3	23	8	2	1	 
2016	12280	428	Minnesota	52	1620991	Buckingham, Josie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1620991	So	C	6-5	7	0	25:00	 	2	0.00	 	 	""	1	2	50.00	1	0.14	2	3	5	0.71	 	1	1	1	5	7	 	 	 
2016	12280	428	Minnesota	25	1744367	Johnson, Kynadi	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1744367	Jr	F	6-1	3	0	18:00	2	7	28.57	 	 	""	 	 	""	4	1.33	2	2	4	1.33	 	1	 	 	1	3	 	 	 
2016	12280	430	Mississippi St.	45	1516382	Okorie, Chinwe	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1516382	Jr	C	6-5	21	19	407:00	70	118	59.32	 	 	""	20	34	58.82	160	7.62	72	59	131	6.24	9	29	5	13	57	21	3	2	 
2016	12280	430	Mississippi St.	10	1737186	Holmes, Jazzmun	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1737186	Fr	G	5-8	21	0	231:00	15	49	30.61	2	13	15.38	17	20	85.00	49	2.33	6	20	26	1.24	62	24	18	3	22	21	 	 	 
2016	12280	430	Mississippi St.	35	1626035	Vivians, Victoria	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1626035	So	F	6-1	21	21	610:00	142	368	38.59	51	165	30.91	36	52	69.23	371	17.67	32	84	116	5.52	25	29	41	7	51	21	 	1	 
2016	12280	430	Mississippi St.	00	1516379	Dillingham, Dominique	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1516379	Jr	G	5-9	21	21	617:00	52	153	33.99	16	54	29.63	30	38	78.95	150	7.14	41	34	75	3.57	45	20	27	7	52	21	1	1	 
2016	12280	430	Mississippi St.	2	1626033	William, Morgan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1626033	So	G	5-5	21	21	567:00	52	152	34.21	9	32	28.12	81	92	88.04	194	9.24	10	29	39	1.86	109	52	29	4	36	21	 	 	 
2016	12280	430	Mississippi St.	13	1516381	Chapel, Ketara	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1516381	Jr	F	6-1	21	20	459:00	54	101	53.47	 	2	0.00	27	36	75.00	135	6.43	26	48	74	3.52	20	28	14	4	31	21	 	 	 
2016	12280	430	Mississippi St.	15	1737189	McCowan, Teaira	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1737189	Fr	C	6-7	20	1	294:00	67	135	49.63	 	 	""	27	42	64.29	161	8.05	75	64	139	6.95	4	29	10	30	54	20	3	5	 
2016	12280	430	Mississippi St.	1	1626032	Schaefer, Blair	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1626032	So	G	5-7	20	0	250:00	24	80	30.00	20	60	33.33	5	8	62.50	73	3.65	7	16	23	1.15	13	9	10	 	18	20	 	 	 
2016	12280	430	Mississippi St.	3	1516380	Richardson, Breanna	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1516380	Jr	F	6-1	19	1	308:00	31	95	32.63	1	11	9.09	44	61	72.13	107	5.63	40	36	76	4.00	17	42	18	8	42	19	1	 	 
2016	12280	430	Mississippi St.	23	1626034	Nevitt, Kayla	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1626034	So	G	5-10	19	0	210:00	35	81	43.21	13	32	40.62	1	4	25.00	84	4.42	16	14	30	1.58	12	7	10	3	14	19	 	 	 
2016	12280	430	Mississippi St.	5	1406912	Williams, Sherise	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1406912	Sr	F	6-1	18	1	128:00	17	31	54.84	 	 	""	8	14	57.14	42	2.33	19	28	47	2.61	6	9	4	14	17	18	 	 	 
2016	12280	430	Mississippi St.	44	1626036	Salter, Lakaris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1626036	So	F	6-1	14	0	85:00	20	54	37.04	7	21	33.33	1	4	25.00	48	3.43	13	7	20	1.43	4	12	1	2	12	14	 	 	 
2016	12280	430	Mississippi St.	12	1737188	Spears, Jazmine	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1737188	Jr	F	6-0	8	0	34:00	5	13	38.46	1	3	33.33	2	2	100.00	13	1.62	7	6	13	1.62	1	3	 	1	1	8	 	 	 
2016	12280	432	Mississippi Val.	50	1745888	Bolden, Kassaedy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1745888	Fr	C	6-1	16	5	295:00	3	23	13.04	 	 	""	3	10	30.00	9	0.56	17	22	39	2.44	4	9	8	3	29	16	1	 	 
2016	12280	432	Mississippi Val.	10	1745883	Tate, Chelsea	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1745883	Jr	G	5-5	16	2	309:00	4	20	20.00	 	5	0.00	5	8	62.50	13	0.81	2	23	25	1.56	4	27	12	1	19	16	 	 	 
2016	12280	432	Mississippi Val.	25	1512134	Reed, Christina	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1512134	Jr	F	5-10	15	14	507:00	84	202	41.58	20	54	37.04	59	80	73.75	247	16.47	21	78	99	6.60	27	76	29	6	43	15	1	2	 
2016	12280	432	Mississippi Val.	15	1745885	Jernigan, Zemoria	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1745885	Jr	G	5-7	15	15	497:00	36	134	26.87	11	50	22.00	26	29	89.66	109	7.27	10	37	47	3.13	28	94	16	2	53	15	2	 	 
2016	12280	432	Mississippi Val.	3	1624373	Stevens, Kahdejah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1624373	So	F	6-0	15	11	473:00	47	140	33.57	5	35	14.29	25	55	45.45	124	8.27	21	67	88	5.87	12	75	10	9	52	15	4	2	 
2016	12280	432	Mississippi Val.	20	1512132	Beals, Ashley	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1512132	Jr	F	6-0	15	14	466:00	76	162	46.91	 	 	""	78	134	58.21	230	15.33	55	82	137	9.13	12	56	15	8	38	15	2	6	 
2016	12280	432	Mississippi Val.	40	1624376	Walters, Feleshia	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1624376	Sr	C	6-2	11	9	302:00	20	57	35.09	2	7	28.57	3	6	50.00	45	4.09	18	32	50	4.55	18	34	6	7	29	11	 	 	 
2016	12280	432	Mississippi Val.	21	1745886	Hickman, Melissa	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1745886	Jr	G	5-5	7	6	199:00	5	40	12.50	2	14	14.29	1	2	50.00	13	1.86	4	13	17	2.43	7	29	7	 	13	7	 	 	 
2016	12280	432	Mississippi Val.	12	1745884	Strothers, Erica	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1745884	Fr	F	5-10	6	0	44:00	 	3	0.00	 	2	0.00	 	 	""	 	""	 	3	3	0.50	1	3	 	 	4	6	 	 	 
2016	12280	432	Mississippi Val.	24	1512133	Floyd, Kadesha	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1512133	Jr	G	5-9	5	4	104:00	8	38	21.05	4	15	26.67	6	6	100.00	26	5.20	2	7	9	1.80	6	11	5	1	12	5	1	 	 
2016	12280	432	Mississippi Val.	33	1760744	Rodocker, Paston	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1760744	N/A	""	-	1	0	2:00	 	 	""	 	 	""	 	 	""	 	""	 	 	 	""	 	 	 	 	 	1	 	 	 
2016	12280	432	Mississippi Val.	11	1624374	Morris, Ronisha	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1624374	So	G	5-7	1	0	 	 	1	0.00	 	 	""	 	 	""	 	""	 	 	 	""	 	 	 	 	 	1	 	 	 
2016	12280	434	Missouri	21	1746659	Porter, Cierra	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1746659	Fr	C	6-4	20	16	433:00	74	135	54.81	3	7	42.86	60	79	75.95	211	10.55	36	66	102	5.10	23	34	9	17	49	20	 	1	 
2016	12280	434	Missouri	03	1746658	Cunningham, Sophie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1746658	Fr	G	6-1	20	20	540:00	96	184	52.17	26	66	39.39	59	71	83.10	277	13.85	31	75	106	5.30	55	39	22	10	61	20	3	1	 
2016	12280	434	Missouri	1	1402694	Doty, Lianna	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1402694	Jr	G	5-7	20	1	279:00	10	21	47.62	3	6	50.00	10	20	50.00	33	1.65	6	23	29	1.45	33	32	30	 	52	20	2	 	 
2016	12280	434	Missouri	23	1620701	Robinson, Juanita	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1620701	Sr	G	5-10	20	0	242:00	26	73	35.62	14	42	33.33	14	16	87.50	80	4.00	10	13	23	1.15	22	27	6	1	26	20	 	 	 
2016	12280	434	Missouri	4	1620699	Porter, Bri	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1620699	So	F	6-3	20	0	226:00	22	62	35.48	1	11	9.09	15	18	83.33	60	3.00	22	26	48	2.40	8	9	14	8	15	20	 	 	 
2016	12280	434	Missouri	24	1515691	Michaelis, Sierra	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1515691	Jr	G	5-10	20	20	417:00	76	180	42.22	36	105	34.29	16	24	66.67	204	10.20	11	48	59	2.95	38	45	22	3	46	20	1	 	 
2016	12280	434	Missouri	22	1515690	Frericks, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1515690	Jr	F	6-1	20	20	505:00	91	165	55.15	 	1	0.00	61	90	67.78	243	12.15	59	100	159	7.95	28	40	31	20	59	20	3	5	 
2016	12280	434	Missouri	20	1515689	McDowell, Kayla	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1515689	So	F	6-2	20	0	234:00	25	76	32.89	4	18	22.22	18	22	81.82	72	3.60	22	41	63	3.15	11	20	8	5	21	20	 	 	 
2016	12280	434	Missouri	12	1402698	Hudyn, Michelle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1402698	Sr	F	6-2	20	4	154:00	14	37	37.84	4	7	57.14	2	4	50.00	34	1.70	10	21	31	1.55	4	9	7	8	23	20	1	 	 
2016	12280	434	Missouri	11	1402697	Cunningham, Lindsey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1402697	Jr	G	6-0	20	19	454:00	26	57	45.61	17	31	54.84	23	29	79.31	92	4.60	5	47	52	2.60	75	44	11	5	36	20	2	 	 
2016	12280	434	Missouri	10	1402696	Stock, Maddie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1402696	Sr	G	6-0	19	0	208:00	20	73	27.40	14	63	22.22	2	2	100.00	56	2.95	4	27	31	1.63	17	17	6	2	19	19	 	 	 
2016	12280	434	Missouri	2	1402695	Stock, Morgan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1402695	Sr	G	6-1	19	0	266:00	39	101	38.61	22	79	27.85	8	10	80.00	108	5.68	7	26	33	1.74	12	20	7	4	14	19	 	 	 
2016	12280	434	Missouri	15	1620700	Shephard, Carrie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1620700	So	G	5-4	11	0	68:00	5	13	38.46	1	8	12.50	 	 	""	11	1.00	2	3	5	0.45	6	7	1	 	5	11	 	 	 
2016	12280	669	Missouri St.	41	1733130	Vander Weide, Grace	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1733130	Fr	G	5-11	20	0	200:00	9	27	33.33	2	12	16.67	15	19	78.95	35	1.75	9	19	28	1.40	19	18	8	2	9	20	 	 	 
2016	12280	669	Missouri St.	4	1295302	Williams, Kenzie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1295302	Sr	G	5-10	20	20	595:00	95	234	40.60	38	97	39.18	50	64	78.12	278	13.90	33	64	97	4.85	56	32	30	10	44	20	 	1	 
2016	12280	669	Missouri St.	12	1398230	Chvatal, Hillary	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1398230	Sr	F	6-2	20	20	573:00	74	162	45.68	14	33	42.42	33	49	67.35	195	9.75	57	94	151	7.55	12	25	20	13	37	20	 	3	 
2016	12280	669	Missouri St.	22	1398231	Snow, Tyonna	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1398231	Sr	G	5-10	20	20	525:00	101	233	43.35	7	29	24.14	89	126	70.63	298	14.90	40	87	127	6.35	60	55	58	22	53	20	2	3	 
2016	12280	669	Missouri St.	1	1733129	Gitzen, Danielle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1733129	Fr	G	5-10	20	5	275:00	20	54	37.04	3	13	23.08	15	23	65.22	58	2.90	14	29	43	2.15	32	26	7	 	24	20	 	 	 
2016	12280	669	Missouri St.	5	1621221	Fruendt, Liza	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1621221	So	G	5-9	20	6	402:00	77	209	36.84	31	107	28.97	27	36	75.00	212	10.60	8	43	51	2.55	15	25	14	1	29	20	1	 	 
2016	12280	669	Missouri St.	40	1510475	Osemenam, Onye	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1510475	Jr	F	6-2	20	1	255:00	11	33	33.33	 	 	""	4	12	33.33	26	1.30	13	24	37	1.85	3	11	6	14	38	20	 	 	 
2016	12280	669	Missouri St.	2	1510472	Hughes, Lexi	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1510472	Jr	G	5-7	20	3	324:00	45	131	34.35	27	76	35.53	9	12	75.00	126	6.30	4	31	35	1.75	19	23	8	1	18	20	 	 	 
2016	12280	669	Missouri St.	34	1510474	Swartz, Rachel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1510474	Jr	F	6-3	19	0	143:00	12	28	42.86	1	3	33.33	5	10	50.00	30	1.58	18	25	43	2.26	1	11	2	4	19	19	 	 	 
2016	12280	669	Missouri St.	13	1621222	Holt, Audrey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1621222	So	F	6-1	11	5	226:00	12	33	36.36	1	6	16.67	3	6	50.00	28	2.55	21	29	50	4.55	5	15	8	6	16	11	 	 	 
2016	12280	669	Missouri St.	21	1621223	Buckley, Aubrey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1621223	So	F	6-1	11	11	272:00	19	58	32.76	1	8	12.50	23	33	69.70	62	5.64	16	27	43	3.91	7	15	7	2	19	11	 	 	 
2016	12280	669	Missouri St.	3	1621220	Polowy, Lee Ann	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1621220	So	G	5-7	11	0	55:00	6	18	33.33	4	15	26.67	 	 	""	16	1.45	1	3	4	0.36	2	3	1	 	6	11	 	 	 
2016	12280	669	Missouri St.	25	1733131	Rose, Riley	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1733131	Fr	G	5-8	9	9	155:00	14	36	38.89	 	6	0.00	4	6	66.67	32	3.56	9	11	20	2.22	24	17	11	 	2	9	 	 	 
2016	12280	439	Monmouth	14	1521531	Mitchell, Christina	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1521531	Jr	F	6-4	18	18	519:00	47	127	37.01	6	31	19.35	17	30	56.67	117	6.50	80	97	177	9.83	26	31	20	37	59	18	2	4	 
2016	12280	439	Monmouth	15	1400165	Walker, Jasmine	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1400165	Sr	G	5-7	18	7	420:00	54	147	36.73	14	53	26.42	29	36	80.56	151	8.39	29	45	74	4.11	27	47	18	3	39	18	 	1	 
2016	12280	439	Monmouth	12	1521527	Bethune, Jamiyah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1521527	Sr	G	5-8	18	18	543:00	75	204	36.76	5	23	21.74	38	55	69.09	193	10.72	31	63	94	5.22	60	65	26	5	43	18	1	 	 
2016	12280	439	Monmouth	00	1521532	Olson, Sarah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1521532	Sr	G	5-8	18	18	576:00	67	209	32.06	47	155	30.32	18	30	60.00	199	11.06	14	45	59	3.28	18	38	23	 	38	18	1	 	 
2016	12280	439	Monmouth	13	1737080	Purvis, Tyese	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1737080	Jr	G	5-9	18	13	502:00	61	174	35.06	44	114	38.60	11	17	64.71	177	9.83	26	33	59	3.28	19	22	18	12	31	18	1	1	 
2016	12280	439	Monmouth	10	1622719	Carbone, Dana	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1622719	So	F	5-11	17	0	194:00	25	88	28.41	16	53	30.19	19	26	73.08	85	5.00	11	12	23	1.35	18	21	12	5	25	17	1	 	 
2016	12280	439	Monmouth	20	1737081	Barker, Mckinzee	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1737081	Fr	G	5-10	16	16	468:00	43	116	37.07	5	17	29.41	10	20	50.00	101	6.31	35	58	93	5.81	61	28	29	8	45	16	1	 	 
2016	12280	439	Monmouth	30	1296191	Dragicevic, Danica	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1296191	Sr	F	6-2	15	0	113:00	11	23	47.83	2	5	40.00	3	4	75.00	27	1.80	13	18	31	2.07	3	13	5	2	15	15	 	1	 
2016	12280	439	Monmouth	3	1622718	McCall, Jasmine	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1622718	Sr	G	5-9	12	0	173:00	46	103	44.66	11	24	45.83	16	20	80.00	119	9.92	6	11	17	1.42	5	19	6	1	22	12	1	 	 
2016	12280	439	Monmouth	1	1622717	Odumu, Rachel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1622717	So	G	5-9	10	0	78:00	1	6	16.67	 	2	0.00	2	2	100.00	4	0.40	3	2	5	0.50	3	3	5	 	5	10	 	 	 
2016	12280	439	Monmouth	24	1737082	Balman, Erica	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1737082	Fr	C	6-5	10	0	56:00	4	17	23.53	 	 	""	1	4	25.00	9	0.90	5	5	10	1.00	1	7	2	3	7	10	 	 	 
2016	12280	439	Monmouth	21	1400166	Offenback, Amanda	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1400166	Sr	F	6-0	1	0	8:00	 	6	0.00	 	5	0.00	 	 	""	 	""	 	1	1	1.00	 	 	1	 	5	1	1	 	 
2016	12280	441	Montana	11	1395725	Staudacher, Rachel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1395725	Jr	F	6-1	19	0	211:00	21	51	41.18	3	10	30.00	22	38	57.89	67	3.53	24	35	59	3.11	12	12	6	4	30	19	 	 	 
2016	12280	441	Montana	20	1283817	Doran, Hannah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1283817	Sr	G	5-11	19	0	430:00	40	113	35.40	13	55	23.64	13	20	65.00	106	5.58	27	52	79	4.16	13	15	17	1	27	19	 	 	 
2016	12280	441	Montana	3	1283819	Vining, Haley	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1283819	Sr	G	5-7	19	19	416:00	24	90	26.67	17	60	28.33	5	8	62.50	70	3.68	5	27	32	1.68	73	30	10	1	30	19	 	 	 
2016	12280	441	Montana	4	1619794	Anderson, Sierra	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1619794	Fr	G	5-6	19	0	355:00	31	113	27.43	10	38	26.32	17	22	77.27	89	4.68	5	25	30	1.58	47	37	8	 	28	19	 	 	 
2016	12280	441	Montana	10	1508424	Valley, Kayleigh	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1508424	Jr	F	5-11	19	19	649:00	141	261	54.02	10	21	47.62	89	107	83.18	381	20.05	47	89	136	7.16	23	29	13	16	51	19	1	3	 
2016	12280	441	Montana	13	1508423	Sims, Alycia	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1508423	Jr	F	6-3	19	19	548:00	62	143	43.36	 	4	0.00	23	37	62.16	147	7.74	57	112	169	8.89	28	30	2	17	28	19	 	2	 
2016	12280	441	Montana	22	1508422	Isaak, Mekayla	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1508422	So	F	6-1	19	19	413:00	28	96	29.17	 	2	0.00	7	18	38.89	63	3.32	35	76	111	5.84	33	24	13	31	33	19	 	 	 
2016	12280	441	Montana	5	1395721	Feller, Mccalle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1395721	Sr	G	5-10	19	19	637:00	129	294	43.88	54	139	38.85	25	32	78.12	337	17.74	18	55	73	3.84	37	46	15	13	45	19	1	 	 
2016	12280	441	Montana	24	1692156	Henderson, Jace	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1692156	So	F	6-0	15	0	108:00	9	14	64.29	 	 	""	2	8	25.00	20	1.33	7	12	19	1.27	4	2	6	3	10	15	 	 	 
2016	12280	441	Montana	00	1619795	Keast, Maddie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1619795	Fr	G	5-9	9	0	59:00	4	16	25.00	2	7	28.57	2	2	100.00	12	1.33	4	7	11	1.22	3	7	2	 	3	9	 	 	 
2016	12280	440	Montana St.	15	1742308	Nordgaard, Riley	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1742308	Jr	F	5-10	19	19	491:00	67	175	38.29	29	69	42.03	24	34	70.59	187	9.84	41	87	128	6.74	43	19	45	5	53	19	3	2	 
2016	12280	440	Montana St.	3	1742306	Lai, Annika	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1742306	Fr	F	6-1	19	0	282:00	30	75	40.00	 	10	0.00	18	26	69.23	78	4.11	22	39	61	3.21	10	19	6	13	31	19	 	 	 
2016	12280	440	Montana St.	34	1405983	Hommes, Jasmine	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1405983	Sr	F	6-1	19	19	553:00	125	270	46.30	8	27	29.63	33	44	75.00	291	15.32	25	75	100	5.26	26	36	12	26	57	19	2	1	 
2016	12280	440	Montana St.	2	1405977	Ferris, Peyton	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1405977	Jr	G	5-9	19	0	389:00	96	160	60.00	7	13	53.85	66	85	77.65	265	13.95	56	58	114	6.00	24	30	23	12	57	19	3	2	 
2016	12280	440	Montana St.	23	1628478	Caudill, Hannah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1628478	So	G	5-7	19	1	468:00	50	129	38.76	34	84	40.48	2	7	28.57	136	7.16	5	32	37	1.95	105	57	29	 	34	19	 	1	 
2016	12280	440	Montana St.	12	1628476	Junkermier, Delaney	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1628476	So	G	6-0	19	16	411:00	37	106	34.91	18	59	30.51	10	14	71.43	102	5.37	11	31	42	2.21	31	17	9	5	25	19	 	 	 
2016	12280	440	Montana St.	22	1405981	Dawkins, Alexa	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1405981	Sr	F	6-1	19	19	433:00	55	97	56.70	 	 	""	15	15	100.00	125	6.58	24	47	71	3.74	18	15	15	14	25	19	 	 	 
2016	12280	440	Montana St.	11	1405979	Stockton, Lindsay	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1405979	Sr	G	5-6	19	19	514:00	46	121	38.02	9	30	30.00	52	71	73.24	153	8.05	18	60	78	4.11	72	54	30	1	55	19	2	 	 
2016	12280	440	Montana St.	10	1405978	Barhoum, Margreet	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1405978	Jr	G	5-8	17	2	151:00	14	44	31.82	4	9	44.44	7	8	87.50	39	2.29	3	10	13	0.76	13	18	8	1	10	17	 	 	 
2016	12280	440	Montana St.	44	1628480	Blodgett, Haley	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1628480	Fr	C	6-3	16	0	109:00	8	21	38.10	 	 	""	2	7	28.57	18	1.12	12	17	29	1.81	10	6	3	19	14	16	 	 	 
2016	12280	440	Montana St.	14	1628477	Seitz, Michelle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1628477	Sr	G	5-6	12	0	49:00	2	15	13.33	1	12	8.33	2	2	100.00	7	0.58	1	6	7	0.58	 	2	 	 	6	12	 	 	 
2016	12280	444	Morehead St.	22	1743957	Tate, Kay Kay	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1743957	Jr	G	5-8	20	0	406:00	54	176	30.68	25	91	27.47	27	40	67.50	160	8.00	16	42	58	2.90	34	51	15	2	37	20	 	 	 
2016	12280	444	Morehead St.	21	1294826	Greenwell, Natalie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1294826	Sr	G	5-7	20	20	486:00	66	188	35.11	41	120	34.17	39	51	76.47	212	10.60	21	47	68	3.40	38	38	14	11	36	20	 	 	 
2016	12280	444	Morehead St.	14	1509688	Steele, Shay	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1509688	Jr	F	6-2	20	20	527:00	103	235	43.83	 	 	""	71	96	73.96	277	13.85	40	75	115	5.75	27	57	26	41	69	20	3	2	 
2016	12280	444	Morehead St.	34	1509692	Wells, Aaliyah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1509692	Jr	G	5-8	20	17	493:00	73	174	41.95	15	66	22.73	23	30	76.67	184	9.20	28	67	95	4.75	48	35	24	2	59	20	 	2	 
