game_id	period_id	category	team_value	opponent_value
3948773	2nd Period	Pts in Paint	""	""
3948773	3rd Period	Time of Possession	300	299
3948773	3rd Period	Scoring Time of Possession	176	130
3948773	3rd Period	Pos Cnt	18	17
3948773	3rd Period	Sc Cnt	6	8
3948773	3rd Period	Times Took Lead	0	0
3948773	3rd Period	Largest Lead	0	0
3948773	3rd Period	Time of Largest Lead	-	-
3948773	3rd Period	Times Tied Score	0	0
3948773	3rd Period	Bench Pts	0	9
3948773	3rd Period	2nd Chance Pts	4	0
3948773	3rd Period	Pts off TO	2	4
3948773	3rd Period	Fastbreak Pts	""	""
3948773	3rd Period	Pts in Paint	""	""
3948773	4th Period	Time of Possession	274	326
3948773	4th Period	Scoring Time of Possession	54	152
3948773	4th Period	Pos Cnt	20	20
3948773	4th Period	Sc Cnt	5	10
3948773	4th Period	Times Took Lead	0	0
3948773	4th Period	Largest Lead	0	0
3948773	4th Period	Time of Largest Lead	-	-
3948773	4th Period	Times Tied Score	0	0
3948773	4th Period	Bench Pts	0	5
3948773	4th Period	2nd Chance Pts	2	4
3948773	4th Period	Pts off TO	1	12
3948773	4th Period	Fastbreak Pts	""	""
3948773	4th Period	Pts in Paint	""	""
3948773	Game Stats	Time of Possession	1,265	1,134
3948773	Game Stats	Scoring Time of Possession	443	494
3948773	Game Stats	Pos Cnt	74	73
3948773	Game Stats	Sc Cnt	21	31
3948773	Game Stats	Times Took Lead	5	5
3948773	Game Stats	Largest Lead	5	20
3948773	Game Stats	Time of Largest Lead		
3948773	Game Stats	Times Tied Score	2	3
3948773	Game Stats	Bench Pts	24	
3948773	Game Stats	2nd Chance Pts	8	7
3948773	Game Stats	Pts off TO	7	28
3948773	Game Stats	Fastbreak Pts		
3948773	Game Stats	Pts in Paint		
3948783	1st Period	Time of Possession	218	382
3948783	1st Period	Scoring Time of Possession	50	129
3948783	1st Period	Pos Cnt	17	17
3948783	1st Period	Sc Cnt	3	7
3948783	1st Period	Times Took Lead	0	0
3948783	1st Period	Largest Lead	""	0
3948783	1st Period	Time of Largest Lead	""	-
3948783	1st Period	Times Tied Score	0	0
3948783	1st Period	Bench Pts	0	8
3948783	1st Period	2nd Chance Pts	0	0
3948783	1st Period	Pts off TO	0	2
3948783	1st Period	Fastbreak Pts	""	""
3948783	1st Period	Pts in Paint	""	""
3948783	2nd Period	Time of Possession	276	324
3948783	2nd Period	Scoring Time of Possession	84	164
3948783	2nd Period	Pos Cnt	17	16
3948783	2nd Period	Sc Cnt	4	9
3948783	2nd Period	Times Took Lead	0	0
3948783	2nd Period	Largest Lead	""	0
3948783	2nd Period	Time of Largest Lead	""	-
3948783	2nd Period	Times Tied Score	0	0
3948783	2nd Period	Bench Pts	5	15
3948783	2nd Period	2nd Chance Pts	2	2
3948783	2nd Period	Pts off TO	0	8
3948783	2nd Period	Fastbreak Pts	""	""
3948783	2nd Period	Pts in Paint	""	""
3948783	3rd Period	Time of Possession	260	340
3948783	3rd Period	Scoring Time of Possession	191	135
3948783	3rd Period	Pos Cnt	18	19
3948783	3rd Period	Sc Cnt	14	8
3948783	3rd Period	Times Took Lead	0	0
3948783	3rd Period	Largest Lead	""	0
3948783	3rd Period	Time of Largest Lead	""	-
3948783	3rd Period	Times Tied Score	0	0
3948783	3rd Period	Bench Pts	6	2
3948783	3rd Period	2nd Chance Pts	2	6
3948783	3rd Period	Pts off TO	11	0
3948783	3rd Period	Fastbreak Pts	""	""
3948783	3rd Period	Pts in Paint	""	""
3948783	4th Period	Time of Possession	249	351
3948783	4th Period	Scoring Time of Possession	77	142
3948783	4th Period	Pos Cnt	18	17
3948783	4th Period	Sc Cnt	7	8
3948783	4th Period	Times Took Lead	0	0
3948783	4th Period	Largest Lead	""	0
3948783	4th Period	Time of Largest Lead	""	-
3948783	4th Period	Times Tied Score	0	0
3948783	4th Period	Bench Pts	5	3
3948783	4th Period	2nd Chance Pts	2	2
3948783	4th Period	Pts off TO	7	1
3948783	4th Period	Fastbreak Pts	""	""
3948783	4th Period	Pts in Paint	""	""
3948783	Game Stats	Time of Possession	1,003	1,397
3948783	Game Stats	Scoring Time of Possession	402	570
3948783	Game Stats	Pos Cnt	70	69
3948783	Game Stats	Sc Cnt	28	32
3948783	Game Stats	Times Took Lead		
3948783	Game Stats	Largest Lead	20	
3948783	Game Stats	Time of Largest Lead		
3948783	Game Stats	Times Tied Score		
3948783	Game Stats	Bench Pts	16	28
3948783	Game Stats	2nd Chance Pts	6	10
3948783	Game Stats	Pts off TO	18	11
3948783	Game Stats	Fastbreak Pts		
3948783	Game Stats	Pts in Paint		
3948791	1st Period	Time of Possession	0	0
3948791	1st Period	Scoring Time of Possession	2,887	1,868
3948791	1st Period	Pos Cnt	0	0
3948791	1st Period	Sc Cnt	9	7
3948791	1st Period	Times Took Lead	1	1
3948791	1st Period	Largest Lead	6	1
3948791	1st Period	Time of Largest Lead	1st-02:33	1st-04:30
3948791	1st Period	Times Tied Score	0	0
3948791	1st Period	Bench Pts	7	5
3948791	1st Period	2nd Chance Pts	2	7
3948791	1st Period	Pts off TO	1	7
3948791	1st Period	Fastbreak Pts	0	2
3948791	1st Period	Pts in Paint	4	6
3948791	2nd Period	Time of Possession	0	0
3948791	2nd Period	Scoring Time of Possession	2,851	865
3948791	2nd Period	Pos Cnt	0	0
3948791	2nd Period	Sc Cnt	9	4
3948791	2nd Period	Times Took Lead	2	2
3948791	2nd Period	Largest Lead	6	3
3948791	2nd Period	Time of Largest Lead	2nd-01:41	2nd-05:07
3948791	2nd Period	Times Tied Score	1	4
3948791	2nd Period	Bench Pts	4	5
3948791	2nd Period	2nd Chance Pts	5	0
3948791	2nd Period	Pts off TO	0	7
3948791	2nd Period	Fastbreak Pts	0	2
3948791	2nd Period	Pts in Paint	6	8
3948791	3rd Period	Time of Possession	0	0
3948791	3rd Period	Scoring Time of Possession	2,851	3,002
3948791	3rd Period	Pos Cnt	0	0
3948791	3rd Period	Sc Cnt	10	11
3948791	3rd Period	Times Took Lead	0	1
3948791	3rd Period	Largest Lead	2	10
3948791	3rd Period	Time of Largest Lead	3rd-09:47	3rd-01:17
3948791	3rd Period	Times Tied Score	0	2
3948791	3rd Period	Bench Pts	4	6
3948791	3rd Period	2nd Chance Pts	3	9
3948791	3rd Period	Pts off TO	2	4
3948791	3rd Period	Fastbreak Pts	2	2
3948791	3rd Period	Pts in Paint	10	16
3948791	4th Period	Time of Possession	0	0
3948791	4th Period	Scoring Time of Possession	3,872	4,032
3948791	4th Period	Pos Cnt	0	0
3948791	4th Period	Sc Cnt	13	12
3948791	4th Period	Times Took Lead	0	0
3948791	4th Period	Largest Lead	0	15
3948791	4th Period	Time of Largest Lead	-	4th-06:41
3948791	4th Period	Times Tied Score	0	0
3948791	4th Period	Bench Pts	0	3
3948791	4th Period	2nd Chance Pts	2	6
3948791	4th Period	Pts off TO	0	3
3948791	4th Period	Fastbreak Pts	0	2
3948791	4th Period	Pts in Paint	2	4
3948791	Game Stats	Time of Possession		
3948791	Game Stats	Scoring Time of Possession		
3948791	Game Stats	Pos Cnt		
3948791	Game Stats	Sc Cnt		
3948791	Game Stats	Times Took Lead	3	4
3948791	Game Stats	Largest Lead	6	15
3948791	Game Stats	Time of Largest Lead		
3948791	Game Stats	Times Tied Score	1	6
3948791	Game Stats	Bench Pts	15	19
3948791	Game Stats	2nd Chance Pts	12	22
3948791	Game Stats	Pts off TO	3	21
3948791	Game Stats	Fastbreak Pts	2	8
3948791	Game Stats	Pts in Paint	22	34
3948796	1st Period	Time of Possession	286	314
3948796	1st Period	Scoring Time of Possession	166	133
3948796	1st Period	Pos Cnt	21	21
3948796	1st Period	Sc Cnt	12	10
3948796	1st Period	Times Took Lead	0	0
3948796	1st Period	Largest Lead	0	0
3948796	1st Period	Time of Largest Lead	-	-
3948796	1st Period	Times Tied Score	0	2
3948796	1st Period	Bench Pts	7	8
3948796	1st Period	2nd Chance Pts	8	3
3948796	1st Period	Pts off TO	12	5
3948796	1st Period	Fastbreak Pts	2	7
3948796	1st Period	Pts in Paint	12	10
3948796	2nd Period	Time of Possession	250	350
3948796	2nd Period	Scoring Time of Possession	84	40
3948796	2nd Period	Pos Cnt	18	19
3948796	2nd Period	Sc Cnt	6	4
3948796	2nd Period	Times Took Lead	0	0
3948796	2nd Period	Largest Lead	0	0
3948796	2nd Period	Time of Largest Lead	-	-
3948796	2nd Period	Times Tied Score	0	0
3948796	2nd Period	Bench Pts	1	6
3948796	2nd Period	2nd Chance Pts	1	0
3948796	2nd Period	Pts off TO	4	4
3948796	2nd Period	Fastbreak Pts	2	6
3948796	2nd Period	Pts in Paint	8	8
3948796	3rd Period	Time of Possession	315	285
3948796	3rd Period	Scoring Time of Possession	120	123
3948796	3rd Period	Pos Cnt	20	20
3948796	3rd Period	Sc Cnt	8	8
3948796	3rd Period	Times Took Lead	0	0
3948796	3rd Period	Largest Lead	0	0
3948796	3rd Period	Time of Largest Lead	-	-
3948796	3rd Period	Times Tied Score	0	0
3948796	3rd Period	Bench Pts	4	0
3948796	3rd Period	2nd Chance Pts	2	2
3948796	3rd Period	Pts off TO	0	4
3948796	3rd Period	Fastbreak Pts	2	2
3948796	3rd Period	Pts in Paint	6	4
3948796	4th Period	Time of Possession	294	306
3948796	4th Period	Scoring Time of Possession	170	228
3948796	4th Period	Pos Cnt	14	15
3948796	4th Period	Sc Cnt	8	11
3948796	4th Period	Times Took Lead	1	2
3948796	4th Period	Largest Lead	0	0
3948796	4th Period	Time of Largest Lead	-	-
3948796	4th Period	Times Tied Score	1	0
3948796	4th Period	Bench Pts	0	10
3948796	4th Period	2nd Chance Pts	8	4
3948796	4th Period	Pts off TO	0	1
3948796	4th Period	Fastbreak Pts	0	2
3948796	4th Period	Pts in Paint	10	14
3948796	1st OT	Time of Possession	152	148
3948796	1st OT	Scoring Time of Possession	32	53
3948796	1st OT	Pos Cnt	11	10
3948796	1st OT	Sc Cnt	2	4
3948796	1st OT	Times Took Lead	0	0
3948796	1st OT	Largest Lead	0	0
3948796	1st OT	Time of Largest Lead	-	-
3948796	1st OT	Times Tied Score	0	0
3948796	1st OT	Bench Pts	0	4
3948796	1st OT	2nd Chance Pts	0	4
3948796	1st OT	Pts off TO	0	0
3948796	1st OT	Fastbreak Pts	0	0
3948796	1st OT	Pts in Paint	0	4
3948796	Game Stats	Time of Possession	1,297	1,403
3948796	Game Stats	Scoring Time of Possession	572	577
3948796	Game Stats	Pos Cnt	84	85
3948796	Game Stats	Sc Cnt	36	37
3948796	Game Stats	Times Took Lead	1	2
3948796	Game Stats	Largest Lead	12	6
3948796	Game Stats	Time of Largest Lead		
3948796	Game Stats	Times Tied Score	1	2
3948796	Game Stats	Bench Pts	12	28
3948796	Game Stats	2nd Chance Pts	19	13
3948796	Game Stats	Pts off TO	16	14
3948796	Game Stats	Fastbreak Pts	6	17
3948796	Game Stats	Pts in Paint	36	40
3948806	1st Period	Time of Possession	273	327
3948806	1st Period	Scoring Time of Possession	135	157
3948806	1st Period	Pos Cnt	22	23
3948806	1st Period	Sc Cnt	10	11
3948806	1st Period	Times Took Lead	1	2
3948806	1st Period	Largest Lead	0	0
3948806	1st Period	Time of Largest Lead	-	-
3948806	1st Period	Times Tied Score	0	1
3948806	1st Period	Bench Pts	5	7
3948806	1st Period	2nd Chance Pts	4	2
3948806	1st Period	Pts off TO	9	1
3948806	1st Period	Fastbreak Pts	4	0
3948806	1st Period	Pts in Paint	10	10
3948806	2nd Period	Time of Possession	285	315
3948806	2nd Period	Scoring Time of Possession	116	94
3948806	2nd Period	Pos Cnt	23	22
3948806	2nd Period	Sc Cnt	10	7
3948806	2nd Period	Times Took Lead	1	0
3948806	2nd Period	Largest Lead	0	0
3948806	2nd Period	Time of Largest Lead	-	-
3948806	2nd Period	Times Tied Score	1	0
3948806	2nd Period	Bench Pts	8	0
3948806	2nd Period	2nd Chance Pts	3	4
3948806	2nd Period	Pts off TO	12	6
3948806	2nd Period	Fastbreak Pts	5	0
3948806	2nd Period	Pts in Paint	10	4
3948806	3rd Period	Time of Possession	301	299
3948806	3rd Period	Scoring Time of Possession	77	116
3948806	3rd Period	Pos Cnt	19	20
3948806	3rd Period	Sc Cnt	7	8
3948806	3rd Period	Times Took Lead	0	0
3948806	3rd Period	Largest Lead	0	0
3948806	3rd Period	Time of Largest Lead	-	-
3948806	3rd Period	Times Tied Score	0	0
3948806	3rd Period	Bench Pts	0	2
3948806	3rd Period	2nd Chance Pts	3	0
3948806	3rd Period	Pts off TO	6	0
3948806	3rd Period	Fastbreak Pts	4	4
3948806	3rd Period	Pts in Paint	10	12
3948806	4th Period	Time of Possession	321	279
3948806	4th Period	Scoring Time of Possession	137	194
3948806	4th Period	Pos Cnt	21	21
3948806	4th Period	Sc Cnt	9	14
3948806	4th Period	Times Took Lead	3	4
3948806	4th Period	Largest Lead	0	0
3948806	4th Period	Time of Largest Lead	-	-
3948806	4th Period	Times Tied Score	1	2
3948806	4th Period	Bench Pts	0	8
3948806	4th Period	2nd Chance Pts	8	4
3948806	4th Period	Pts off TO	5	5
3948806	4th Period	Fastbreak Pts	0	8
3948806	4th Period	Pts in Paint	12	12
3948806	1st OT	Time of Possession	131	169
3948806	1st OT	Scoring Time of Possession	61	77
3948806	1st OT	Pos Cnt	11	11
3948806	1st OT	Sc Cnt	4	6
3948806	1st OT	Times Took Lead	1	1
3948806	1st OT	Largest Lead	0	0
3948806	1st OT	Time of Largest Lead	-	-
3948806	1st OT	Times Tied Score	0	0
3948806	1st OT	Bench Pts	1	1
3948806	1st OT	2nd Chance Pts	3	0
3948806	1st OT	Pts off TO	0	0
3948806	1st OT	Fastbreak Pts	0	0
3948806	1st OT	Pts in Paint	0	4
3948806	Game Stats	Time of Possession	1,311	1,389
3948806	Game Stats	Scoring Time of Possession	526	638
3948806	Game Stats	Pos Cnt	96	97
3948806	Game Stats	Sc Cnt	40	46
3948806	Game Stats	Times Took Lead	6	7
3948806	Game Stats	Largest Lead	12	7
3948806	Game Stats	Time of Largest Lead		
3948806	Game Stats	Times Tied Score	2	3
3948806	Game Stats	Bench Pts	14	18
3948806	Game Stats	2nd Chance Pts	21	10
3948806	Game Stats	Pts off TO	32	12
3948806	Game Stats	Fastbreak Pts	13	12
3948806	Game Stats	Pts in Paint	42	42
3948810	1st Period	Time of Possession	228	372
3948810	1st Period	Scoring Time of Possession	112	98
3948810	1st Period	Pos Cnt	16	17
3948810	1st Period	Sc Cnt	8	5
3948810	1st Period	Times Took Lead	1	0
3948810	1st Period	Largest Lead	0	0
3948810	1st Period	Time of Largest Lead	-	-
3948810	1st Period	Times Tied Score	2	1
3948810	1st Period	Bench Pts	10	0
3948810	1st Period	2nd Chance Pts	2	1
3948810	1st Period	Pts off TO	8	2
3948810	1st Period	Fastbreak Pts	4	0
3948810	1st Period	Pts in Paint	10	6
3948810	2nd Period	Time of Possession	266	316
3948810	2nd Period	Scoring Time of Possession	107	204
3948810	2nd Period	Pos Cnt	17	18
3948810	2nd Period	Sc Cnt	7	10
3948810	2nd Period	Times Took Lead	0	0
3948810	2nd Period	Largest Lead	0	0
3948810	2nd Period	Time of Largest Lead	-	-
3948810	2nd Period	Times Tied Score	0	1
3948810	2nd Period	Bench Pts	2	8
3948810	2nd Period	2nd Chance Pts	2	4
3948810	2nd Period	Pts off TO	3	2
3948810	2nd Period	Fastbreak Pts	2	2
3948810	2nd Period	Pts in Paint	4	14
3948810	3rd Period	Time of Possession	252	348
3948810	3rd Period	Scoring Time of Possession	99	162
3948810	3rd Period	Pos Cnt	18	17
3948810	3rd Period	Sc Cnt	7	6
3948810	3rd Period	Times Took Lead	3	4
3948810	3rd Period	Largest Lead	0	0
3948810	3rd Period	Time of Largest Lead	-	-
3948810	3rd Period	Times Tied Score	2	1
3948810	3rd Period	Bench Pts	5	5
3948810	3rd Period	2nd Chance Pts	3	3
3948810	3rd Period	Pts off TO	4	6
3948810	3rd Period	Fastbreak Pts	2	0
3948810	3rd Period	Pts in Paint	8	4
3948810	4th Period	Time of Possession	265	335
3948810	4th Period	Scoring Time of Possession	148	160
3948810	4th Period	Pos Cnt	17	17
3948810	4th Period	Sc Cnt	9	8
3948810	4th Period	Times Took Lead	1	1
3948810	4th Period	Largest Lead	0	0
3948810	4th Period	Time of Largest Lead	-	-
3948810	4th Period	Times Tied Score	2	1
3948810	4th Period	Bench Pts	1	0
3948810	4th Period	2nd Chance Pts	5	4
3948810	4th Period	Pts off TO	8	7
3948810	4th Period	Fastbreak Pts	2	0
3948810	4th Period	Pts in Paint	8	2
3948810	1st OT	Time of Possession	109	191
3948810	1st OT	Scoring Time of Possession	31	92
3948810	1st OT	Pos Cnt	8	7
3948810	1st OT	Sc Cnt	2	4
3948810	1st OT	Times Took Lead	1	1
3948810	1st OT	Largest Lead	0	0
3948810	1st OT	Time of Largest Lead	-	-
3948810	1st OT	Times Tied Score	0	1
3948810	1st OT	Bench Pts	0	2
3948810	1st OT	2nd Chance Pts	0	3
3948810	1st OT	Pts off TO	5	0
3948810	1st OT	Fastbreak Pts	0	0
3948810	1st OT	Pts in Paint	0	2
3948810	Game Stats	Time of Possession	1,120	1,562
3948810	Game Stats	Scoring Time of Possession	497	716
3948810	Game Stats	Pos Cnt	76	76
3948810	Game Stats	Sc Cnt	33	33
3948810	Game Stats	Times Took Lead	6	6
3948810	Game Stats	Largest Lead	11	4
3948810	Game Stats	Time of Largest Lead		
3948810	Game Stats	Times Tied Score	6	5
3948810	Game Stats	Bench Pts	18	15
3948810	Game Stats	2nd Chance Pts	12	15
3948810	Game Stats	Pts off TO	28	17
3948810	Game Stats	Fastbreak Pts	10	2
3948810	Game Stats	Pts in Paint	30	28
3948811	1st Period	Time of Possession	371	229
3948811	1st Period	Scoring Time of Possession	100	140
3948811	1st Period	Pos Cnt	18	19
3948811	1st Period	Sc Cnt	5	9
3948811	1st Period	Times Took Lead	0	1
3948811	1st Period	Largest Lead	0	0
3948811	1st Period	Time of Largest Lead	-	-
3948811	1st Period	Times Tied Score	0	2
3948811	1st Period	Bench Pts	3	0
3948811	1st Period	2nd Chance Pts	0	7
3948811	1st Period	Pts off TO	3	8
3948811	1st Period	Fastbreak Pts	0	6
3948811	1st Period	Pts in Paint	2	6
3948811	2nd Period	Time of Possession	368	232
3948811	2nd Period	Scoring Time of Possession	55	107
3948811	2nd Period	Pos Cnt	17	17
3948811	2nd Period	Sc Cnt	5	8
3948811	2nd Period	Times Took Lead	0	0
3948811	2nd Period	Largest Lead	0	0
3948811	2nd Period	Time of Largest Lead	-	-
3948811	2nd Period	Times Tied Score	0	0
3948811	2nd Period	Bench Pts	0	2
3948811	2nd Period	2nd Chance Pts	0	0
3948811	2nd Period	Pts off TO	2	5
3948811	2nd Period	Fastbreak Pts	5	0
3948811	2nd Period	Pts in Paint	2	8
3948811	3rd Period	Time of Possession	303	297
3948811	3rd Period	Scoring Time of Possession	127	97
3948811	3rd Period	Pos Cnt	19	19
3948811	3rd Period	Sc Cnt	9	6
3948811	3rd Period	Times Took Lead	0	0
3948811	3rd Period	Largest Lead	0	0
3948811	3rd Period	Time of Largest Lead	-	-
3948811	3rd Period	Times Tied Score	0	0
3948811	3rd Period	Bench Pts	16	0
3948811	3rd Period	2nd Chance Pts	0	3
3948811	3rd Period	Pts off TO	0	0
3948811	3rd Period	Fastbreak Pts	9	2
3948811	3rd Period	Pts in Paint	8	8
3948811	4th Period	Time of Possession	241	359
3948811	4th Period	Scoring Time of Possession	92	145
3948811	4th Period	Pos Cnt	16	17
3948811	4th Period	Sc Cnt	7	8
3948811	4th Period	Times Took Lead	0	0
3948811	4th Period	Largest Lead	0	0
3948811	4th Period	Time of Largest Lead	-	-
3948811	4th Period	Times Tied Score	1	0
3948811	4th Period	Bench Pts	13	3
3948811	4th Period	2nd Chance Pts	0	0
3948811	4th Period	Pts off TO	5	0
3948811	4th Period	Fastbreak Pts	5	0
3948811	4th Period	Pts in Paint	4	4
3948811	Game Stats	Time of Possession	1,283	1,117
3948811	Game Stats	Scoring Time of Possession	374	489
3948811	Game Stats	Pos Cnt	70	72
3948811	Game Stats	Sc Cnt	26	31
3948811	Game Stats	Times Took Lead	1	
3948811	Game Stats	Largest Lead	7	19
3948811	Game Stats	Time of Largest Lead		
3948811	Game Stats	Times Tied Score	1	2
3948811	Game Stats	Bench Pts	32	5
3948811	Game Stats	2nd Chance Pts	10	
3948811	Game Stats	Pts off TO	10	13
3948811	Game Stats	Fastbreak Pts	19	8
3948811	Game Stats	Pts in Paint	16	26
3948813	1st Period	Time of Possession	306	293
3948813	1st Period	Scoring Time of Possession	123	42
3948813	1st Period	Pos Cnt	21	21
3948813	1st Period	Sc Cnt	7	3
3948813	1st Period	Times Took Lead	0	0
3948813	1st Period	Largest Lead	0	0
3948813	1st Period	Time of Largest Lead	-	-
3948813	1st Period	Times Tied Score	0	0
3948813	1st Period	Bench Pts	3	2
3948813	1st Period	2nd Chance Pts	5	0
3948813	1st Period	Pts off TO	3	3
3948813	1st Period	Fastbreak Pts	""	""
3948813	1st Period	Pts in Paint	""	""
3948813	2nd Period	Time of Possession	272	328
3948813	2nd Period	Scoring Time of Possession	157	125
3948813	2nd Period	Pos Cnt	18	18
3948813	2nd Period	Sc Cnt	9	9
3948813	2nd Period	Times Took Lead	0	0
3948813	2nd Period	Largest Lead	0	0
3948813	2nd Period	Time of Largest Lead	-	-
3948813	2nd Period	Times Tied Score	0	0
3948813	2nd Period	Bench Pts	0	7
3948813	2nd Period	2nd Chance Pts	4	2
3948813	2nd Period	Pts off TO	5	3
3948813	2nd Period	Fastbreak Pts	""	""
3948813	2nd Period	Pts in Paint	""	""
3948813	3rd Period	Time of Possession	346	254
3948813	3rd Period	Scoring Time of Possession	110	127
3948813	3rd Period	Pos Cnt	21	22
3948813	3rd Period	Sc Cnt	6	9
3948813	3rd Period	Times Took Lead	3	4
3948813	3rd Period	Largest Lead	0	0
3948813	3rd Period	Time of Largest Lead	-	-
3948813	3rd Period	Times Tied Score	0	3
3948813	3rd Period	Bench Pts	0	4
3948813	3rd Period	2nd Chance Pts	1	2
3948813	3rd Period	Pts off TO	4	4
3948813	3rd Period	Fastbreak Pts	""	""
3948813	3rd Period	Pts in Paint	""	""
3948813	4th Period	Time of Possession	332	268
3948813	4th Period	Scoring Time of Possession	127	88
3948813	4th Period	Pos Cnt	18	18
3948813	4th Period	Sc Cnt	8	5
3948813	4th Period	Times Took Lead	1	0
3948813	4th Period	Largest Lead	0	0
3948813	4th Period	Time of Largest Lead	-	-
3948813	4th Period	Times Tied Score	1	0
3948813	4th Period	Bench Pts	0	0
3948813	4th Period	2nd Chance Pts	0	0
3948813	4th Period	Pts off TO	2	2
3948813	4th Period	Fastbreak Pts	""	""
3948813	4th Period	Pts in Paint	""	""
3948813	Game Stats	Time of Possession	1,256	1,143
3948813	Game Stats	Scoring Time of Possession	517	382
3948813	Game Stats	Pos Cnt	78	79
3948813	Game Stats	Sc Cnt	30	26
3948813	Game Stats	Times Took Lead	4	4
3948813	Game Stats	Largest Lead	16	2
3948813	Game Stats	Time of Largest Lead		
3948813	Game Stats	Times Tied Score	1	3
3948813	Game Stats	Bench Pts	3	13
3948813	Game Stats	2nd Chance Pts	10	4
3948813	Game Stats	Pts off TO	14	12
3948813	Game Stats	Fastbreak Pts		
3948813	Game Stats	Pts in Paint		
3948851	1st Period	Time of Possession	265	335
3948851	1st Period	Scoring Time of Possession	103	100
3948851	1st Period	Pos Cnt	19	19
3948851	1st Period	Sc Cnt	6	6
3948851	1st Period	Times Took Lead	0	0
3948851	1st Period	Largest Lead	0	0
3948851	1st Period	Time of Largest Lead	-	-
3948851	1st Period	Times Tied Score	2	0
3948851	1st Period	Bench Pts	2	3
3948851	1st Period	2nd Chance Pts	0	1
3948851	1st Period	Pts off TO	3	2
3948851	1st Period	Fastbreak Pts	0	2
3948851	1st Period	Pts in Paint	2	6
3948851	2nd Period	Time of Possession	275	325
3948851	2nd Period	Scoring Time of Possession	128	119
3948851	2nd Period	Pos Cnt	17	16
3948851	2nd Period	Sc Cnt	7	6
3948851	2nd Period	Times Took Lead	3	2
3948851	2nd Period	Largest Lead	0	0
3948851	2nd Period	Time of Largest Lead	-	-
3948851	2nd Period	Times Tied Score	0	0
3948851	2nd Period	Bench Pts	4	2
3948851	2nd Period	2nd Chance Pts	5	4
3948851	2nd Period	Pts off TO	2	2
3948851	2nd Period	Fastbreak Pts	0	0
3948851	2nd Period	Pts in Paint	4	6
3948851	3rd Period	Time of Possession	305	295
3948851	3rd Period	Scoring Time of Possession	100	135
3948851	3rd Period	Pos Cnt	20	19
3948851	3rd Period	Sc Cnt	5	9
3948851	3rd Period	Times Took Lead	0	1
3948851	3rd Period	Largest Lead	0	0
3948851	3rd Period	Time of Largest Lead	-	-
3948851	3rd Period	Times Tied Score	0	1
3948851	3rd Period	Bench Pts	3	2
3948851	3rd Period	2nd Chance Pts	0	2
3948851	3rd Period	Pts off TO	0	10
3948851	3rd Period	Fastbreak Pts	0	2
3948851	3rd Period	Pts in Paint	6	6
3948851	4th Period	Time of Possession	275	325
3948851	4th Period	Scoring Time of Possession	68	130
3948851	4th Period	Pos Cnt	21	21
3948851	4th Period	Sc Cnt	6	8
3948851	4th Period	Times Took Lead	0	0
3948851	4th Period	Largest Lead	0	0
3948851	4th Period	Time of Largest Lead	-	-
3948851	4th Period	Times Tied Score	0	0
3948851	4th Period	Bench Pts	5	5
3948851	4th Period	2nd Chance Pts	0	2
3948851	4th Period	Pts off TO	5	3
3948851	4th Period	Fastbreak Pts	0	0
3948851	4th Period	Pts in Paint	2	6
3948851	Game Stats	Time of Possession	1,120	1,280
3948851	Game Stats	Scoring Time of Possession	399	484
3948851	Game Stats	Pos Cnt	77	75
3948851	Game Stats	Sc Cnt	24	29
3948851	Game Stats	Times Took Lead	3	3
3948851	Game Stats	Largest Lead	3	12
3948851	Game Stats	Time of Largest Lead		
3948851	Game Stats	Times Tied Score	2	1
3948851	Game Stats	Bench Pts	14	12
3948851	Game Stats	2nd Chance Pts	5	9
3948851	Game Stats	Pts off TO	10	17
3948851	Game Stats	Fastbreak Pts	4	
3948851	Game Stats	Pts in Paint	14	24
3948853	1st Period	Time of Possession	307	293
3948853	1st Period	Scoring Time of Possession	106	138
3948853	1st Period	Pos Cnt	18	18
3948853	1st Period	Sc Cnt	6	9
3948853	1st Period	Times Took Lead	0	1
3948853	1st Period	Largest Lead	0	0
3948853	1st Period	Time of Largest Lead	-	-
3948853	1st Period	Times Tied Score	1	1
3948853	1st Period	Bench Pts	2	4
3948853	1st Period	2nd Chance Pts	4	4
3948853	1st Period	Pts off TO	2	9
3948853	1st Period	Fastbreak Pts	0	4
3948853	1st Period	Pts in Paint	4	14
3948853	2nd Period	Time of Possession	264	336
3948853	2nd Period	Scoring Time of Possession	93	49
3948853	2nd Period	Pos Cnt	18	17
3948853	2nd Period	Sc Cnt	5	2
3948853	2nd Period	Times Took Lead	0	0
3948853	2nd Period	Largest Lead	0	0
3948853	2nd Period	Time of Largest Lead	-	-
3948853	2nd Period	Times Tied Score	1	0
3948853	2nd Period	Bench Pts	4	0
3948853	2nd Period	2nd Chance Pts	2	0
3948853	2nd Period	Pts off TO	2	0
3948853	2nd Period	Fastbreak Pts	0	0
3948853	2nd Period	Pts in Paint	6	2
3948853	3rd Period	Time of Possession	345	255
3948853	3rd Period	Scoring Time of Possession	108	82
3948853	3rd Period	Pos Cnt	17	18
3948853	3rd Period	Sc Cnt	5	6
3948853	3rd Period	Times Took Lead	1	1
3948853	3rd Period	Largest Lead	0	0
3948853	3rd Period	Time of Largest Lead	-	-
3948853	3rd Period	Times Tied Score	0	0
3948853	3rd Period	Bench Pts	2	4
3948853	3rd Period	2nd Chance Pts	0	4
3948853	3rd Period	Pts off TO	2	7
