year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2016	12280	722	Coast Guard	34	1742771	Moolenaar, Johanna	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1742771	Fr	F	6-0	1	0	3:00	 	 	""	 	 	""	 	 	""	 	""	 	 	 	""	 	 	 	 	 	1	 	 	 
2016	12280	30083	Cobleskill St.	44	1738716	Coons, Shiann	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1738716	Jr	G	5-6	2	2	58:00	5	16	31.25	5	11	45.45	1	2	50.00	16	8.00	 	6	6	3.00	5	8	 	 	2	2	 	 	 
2016	12280	30083	Cobleskill St.	33	1738715	Seeger, Keri	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1738715	Jr	G	5-1	2	0	17:00	1	4	25.00	 	2	0.00	4	6	66.67	6	3.00	 	1	1	0.50	2	1	 	 	2	2	 	 	 
2016	12280	30083	Cobleskill St.	32	1738714	Florian, Brianna	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1738714	Fr	F	6-0	2	0	27:00	3	8	37.50	 	 	""	1	2	50.00	7	3.50	1	1	2	1.00	 	2	 	 	4	2	 	 	 
2016	12280	30083	Cobleskill St.	23	1738713	Semerad, Cassie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1738713	Fr	G	5-2	2	1	42:00	1	6	16.67	 	2	0.00	3	4	75.00	5	2.50	1	6	7	3.50	8	8	1	 	4	2	 	 	 
2016	12280	30083	Cobleskill St.	21	1738712	Creighton, Ashley	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1738712	Sr	F	5-9	2	2	53:00	7	26	26.92	3	10	30.00	2	4	50.00	19	9.50	8	3	11	5.50	7	5	1	 	5	2	 	 	 
2016	12280	30083	Cobleskill St.	15	1738711	Bullis, Morgan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1738711	Fr	F	5-9	2	0	33:00	3	8	37.50	 	 	""	2	2	100.00	8	4.00	3	6	9	4.50	1	2	 	2	4	2	 	 	 
2016	12280	30083	Cobleskill St.	22	1632973	Oswald, Tori	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1632973	So	F	5-6	2	0	9:00	 	 	""	 	 	""	 	 	""	 	""	 	 	 	""	 	 	 	 	 	2	 	 	 
2016	12280	30083	Cobleskill St.	14	1632972	Hogan, Annette	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1632972	So	G	5-2	2	0	13:00	 	2	0.00	 	2	0.00	 	 	""	 	""	 	3	3	1.50	1	3	1	 	1	2	 	 	 
2016	12280	30083	Cobleskill St.	12	1632971	Anderson, Tracy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1632971	So	F	5-9	2	2	50:00	3	7	42.86	2	2	100.00	1	2	50.00	9	4.50	2	5	7	3.50	2	1	 	 	6	2	 	 	 
2016	12280	30083	Cobleskill St.	20	1515992	Preston, Shelby	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1515992	Jr	F	5-11	2	2	64:00	18	34	52.94	1	2	50.00	10	14	71.43	47	23.50	6	14	20	10.00	 	5	1	4	6	2	 	1	 
2016	12280	30083	Cobleskill St.	10	1515990	Matthews, Tegan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1515990	Jr	G	5-3	2	1	27:00	 	3	0.00	 	 	""	1	2	50.00	1	0.50	 	5	5	2.50	1	2	 	 	 	2	 	 	 
2016	12280	30083	Cobleskill St.	04	1632970	Adams, Sabrina	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1632970	So	G	5-5	1	0	4:00	 	1	0.00	 	 	""	 	 	""	 	""	1	 	1	1.00	 	 	 	 	1	1	 	 	 
2016	12280	30083	Cobleskill St.	01	1632967	Nunez, Alondra	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1632967	So	G	5-4	1	0	2:00	 	1	0.00	 	 	""	 	 	""	 	""	 	 	 	""	 	 	 	 	 	1	 	 	 
2016	12280	150	Coe	11	1745113	Boltz, Lakyn	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1745113	Fr	G	5-5	1	0	10:00	 	2	0.00	 	2	0.00	 	 	""	 	""	 	1	1	1.00	1	2	 	 	 	1	 	 	 
2016	12280	150	Coe	34	1634044	Lehmann, Shelby	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1634044	So	F	6-0	1	1	19:00	1	5	20.00	 	 	""	 	 	""	2	2.00	3	1	4	4.00	 	2	 	 	1	1	 	 	 
2016	12280	150	Coe	32	1634043	Lehman, Jenna	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1634043	So	G	5-9	1	1	32:00	7	14	50.00	3	6	50.00	1	4	25.00	18	18.00	1	 	1	1.00	3	 	1	 	1	1	 	 	 
2016	12280	150	Coe	12	1634041	Hobbs, Aleena	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1634041	So	G	5-10	1	1	34:00	10	13	76.92	1	1	100.00	7	10	70.00	28	28.00	1	9	10	10.00	2	4	1	 	2	1	 	1	 
2016	12280	150	Coe	03	1634039	Holmes, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1634039	So	G	5-4	1	0	19:00	 	4	0.00	 	2	0.00	1	2	50.00	1	1.00	 	1	1	1.00	3	1	1	 	1	1	 	 	 
2016	12280	150	Coe	23	1524486	McCrary, Courteney	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1524486	Jr	G	5-9	1	0	18:00	2	6	33.33	1	2	50.00	 	 	""	5	5.00	1	4	5	5.00	2	1	1	 	3	1	 	 	 
2016	12280	150	Coe	22	1524484	Hansche, Mickey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1524484	Jr	G	5-6	1	1	34:00	4	13	30.77	3	9	33.33	 	 	""	11	11.00	1	2	3	3.00	1	1	 	 	 	1	 	 	 
2016	12280	150	Coe	10	1409712	Wirth, Allie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1409712	Sr	G	5-10	1	1	34:00	1	5	20.00	 	1	0.00	3	4	75.00	5	5.00	8	6	14	14.00	3	 	1	1	2	1	 	 	 
2016	12280	151	Colby	34	1744240	Albanese, Jacqueline	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1744240	Fr	F	5-8	2	0	8:00	2	4	50.00	1	3	33.33	 	 	""	5	2.50	 	1	1	0.50	1	 	 	 	1	2	 	 	 
2016	12280	151	Colby	30	1744239	Davis, Emily	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1744239	Fr	F	5-10	2	0	41:00	13	23	56.52	 	 	""	1	2	50.00	27	13.50	6	6	12	6.00	 	 	 	1	3	2	 	 	 
2016	12280	151	Colby	12	1744238	Hancock, Sarah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1744238	Fr	G	5-3	2	0	18:00	3	7	42.86	1	2	50.00	2	4	50.00	9	4.50	 	2	2	1.00	4	2	1	 	2	2	 	 	 
2016	12280	151	Colby	4	1744237	McCrum, Katie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1744237	Fr	F	5-7	2	0	34:00	2	6	33.33	1	2	50.00	1	1	100.00	6	3.00	1	2	3	1.50	5	 	1	 	3	2	 	 	 
2016	12280	151	Colby	33	1630815	Barnhart, Lauren	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1630815	Jr	G	5-5	2	0	29:00	3	5	60.00	1	2	50.00	 	 	""	7	3.50	 	7	7	3.50	1	 	1	 	3	2	 	 	 
2016	12280	151	Colby	31	1630814	Kelso, Cam	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1630814	So	G	5-5	2	0	14:00	1	2	50.00	 	 	""	 	 	""	2	1.00	 	 	 	""	2	 	 	 	2	2	 	 	 
2016	12280	151	Colby	20	1630813	Loya, Amanda	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1630813	So	G	5-6	2	0	6:00	 	 	""	 	 	""	 	 	""	 	""	 	3	3	1.50	 	 	 	 	 	2	 	 	 
2016	12280	151	Colby	14	1630812	Driscoll, Haley	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1630812	So	F	5-11	2	2	34:00	11	20	55.00	 	 	""	1	2	50.00	23	11.50	2	7	9	4.50	3	3	 	2	3	2	 	 	 
2016	12280	151	Colby	2	1630811	Johnson, Abby	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1630811	So	F	5-8	2	0	17:00	2	2	100.00	 	 	""	 	 	""	4	2.00	1	3	4	2.00	2	2	 	2	1	2	 	 	 
2016	12280	151	Colby	24	1521350	Caverly, Marykate	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1521350	Jr	G	5-8	2	1	41:00	 	8	0.00	 	1	0.00	1	2	50.00	1	0.50	4	4	8	4.00	8	1	4	1	4	2	 	 	 
2016	12280	151	Colby	10	1521349	Nolan, Caitlyn	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1521349	Jr	G	5-9	2	2	32:00	6	10	60.00	2	4	50.00	1	4	25.00	15	7.50	1	4	5	2.50	4	2	6	1	3	2	 	 	 
2016	12280	151	Colby	25	1411718	Diplock, Mia	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1411718	Sr	G	5-8	2	2	46:00	5	16	31.25	3	10	30.00	1	2	50.00	14	7.00	 	7	7	3.50	7	4	4	 	 	2	 	 	 
2016	12280	151	Colby	23	1411717	Wolfington, Carylanne	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1411717	Sr	G	5-7	2	2	40:00	10	16	62.50	7	11	63.64	 	2	0.00	27	13.50	1	8	9	4.50	3	4	2	 	4	2	 	 	 
2016	12280	151	Colby	11	1411716	Smith, Desi	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1411716	Sr	G	5-10	2	1	40:00	6	14	42.86	1	3	33.33	3	3	100.00	16	8.00	1	1	2	1.00	5	3	4	 	2	2	 	 	 
2016	12280	152	Colby-Sawyer	30	1522277	Ellis, Kristin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1522277	Jr	F	5-10	3	3	47:00	 	11	0.00	 	 	""	6	8	75.00	6	2.00	10	3	13	4.33	7	7	 	3	8	3	 	 	 
2016	12280	152	Colby-Sawyer	33	1631545	Robinson, Emmani	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1631545	So	F	5-9	3	0	40:00	11	19	57.89	 	 	""	2	4	50.00	24	8.00	3	8	11	3.67	1	1	3	 	13	3	2	 	 
2016	12280	152	Colby-Sawyer	32	1631544	Calvo, Amanda	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1631544	So	G	5-8	3	0	67:00	18	41	43.90	2	12	16.67	6	7	85.71	44	14.67	6	2	8	2.67	5	5	2	 	4	3	 	 	 
2016	12280	152	Colby-Sawyer	20	1631542	Danas, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1631542	So	G	5-6	3	0	23:00	2	6	33.33	 	4	0.00	 	2	0.00	4	1.33	 	 	 	""	2	 	2	 	4	3	 	 	 
2016	12280	152	Colby-Sawyer	10	1631541	Barrett, Alli	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1631541	So	G	5-7	3	0	18:00	 	6	0.00	 	3	0.00	1	2	50.00	1	0.33	3	4	7	2.33	 	1	2	 	2	3	 	 	 
2016	12280	152	Colby-Sawyer	4	1631540	Fogg, Morgan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1631540	So	G	5-6	3	0	52:00	5	13	38.46	 	3	0.00	2	5	40.00	12	4.00	 	4	4	1.33	4	2	1	 	1	3	 	 	 
2016	12280	152	Colby-Sawyer	44	1522279	Mignault, Ally	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1522279	Jr	C	5-11	3	0	47:00	1	4	25.00	 	 	""	 	 	""	2	0.67	 	5	5	1.67	4	5	1	6	1	3	 	 	 
2016	12280	152	Colby-Sawyer	13	1522274	MacGlashing, Marquis	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1522274	Jr	F	5-11	3	3	63:00	7	18	38.89	 	 	""	3	6	50.00	17	5.67	4	22	26	8.67	5	4	4	9	5	3	 	 	 
2016	12280	152	Colby-Sawyer	11	1522273	Iannone, Lexi	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1522273	Jr	G	6-0	3	3	52:00	10	28	35.71	4	17	23.53	 	 	""	24	8.00	3	13	16	5.33	1	7	5	4	 	3	 	 	 
2016	12280	152	Colby-Sawyer	35	1409697	Shenkel, Jessica	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1409697	Sr	C	5-8	3	3	75:00	8	23	34.78	5	13	38.46	 	 	""	21	7.00	 	5	5	1.67	3	5	4	1	2	3	 	 	 
2016	12280	152	Colby-Sawyer	34	1409695	McCarthy, Katie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1409695	Sr	G	5-6	3	3	55:00	2	11	18.18	 	4	0.00	 	 	""	4	1.33	3	2	5	1.67	8	5	3	1	5	3	 	 	 
2016	12280	152	Colby-Sawyer	15	1409694	Keefe, Alyssa	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1409694	Sr	F	5-11	3	0	38:00	4	8	50.00	 	 	""	6	8	75.00	14	4.67	2	9	11	3.67	 	4	 	1	9	3	 	 	 
2016	12280	152	Colby-Sawyer	23	1409693	Jones, Kylah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1409693	Sr	G	5-3	3	0	13:00	1	2	50.00	 	 	""	 	 	""	2	0.67	 	3	3	1.00	2	1	 	 	 	3	 	 	 
2016	12280	152	Colby-Sawyer	12	1741677	Clark, Tanisha	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1741677	Fr	G	5-7	1	0	5:00	 	 	""	 	 	""	 	 	""	 	""	 	1	1	1.00	1	1	 	 	 	1	 	 	 
2016	12280	152	Colby-Sawyer	24	1741678	Richardson, Anna	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1741678	Fr	F	5-11	1	0	5:00	1	2	50.00	 	 	""	 	 	""	2	2.00	 	1	1	1.00	 	1	 	 	2	1	 	 	 
2016	12280	154	Colorado Col.	13	1740140	Loy, Kate	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1740140	Fr	F	5-11	3	0	12:00	2	2	100.00	 	 	""	1	2	50.00	5	1.67	3	2	5	1.67	 	4	1	 	3	3	 	 	 
2016	12280	154	Colorado Col.	12	1412110	Lacer, Melissa	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1412110	Sr	G	5-8	3	0	22:00	1	1	100.00	 	 	""	 	2	0.00	2	0.67	 	3	3	1.00	1	3	 	 	9	3	 	 	 
2016	12280	154	Colorado Col.	05	1412111	Wirth, Katie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1412111	Sr	G	5-7	3	3	78:00	7	15	46.67	 	2	0.00	6	6	100.00	20	6.67	6	6	12	4.00	4	7	2	 	10	3	1	 	 
2016	12280	154	Colorado Col.	33	1740139	Savage, Jessica	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1740139	Fr	F	5-9	3	0	15:00	4	6	66.67	 	 	""	 	 	""	8	2.67	2	5	7	2.33	 	2	 	 	1	3	 	 	 
2016	12280	154	Colorado Col.	25	1740138	Torbet, Casey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1740138	Fr	G	5-7	3	3	69:00	7	11	63.64	1	3	33.33	3	4	75.00	18	6.00	2	3	5	1.67	6	7	8	 	14	3	2	 	 
2016	12280	154	Colorado Col.	21	1740137	Reimers, Rianna	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1740137	Fr	F	5-7	3	0	19:00	 	3	0.00	 	2	0.00	 	 	""	 	""	1	1	2	0.67	2	5	1	 	3	3	 	 	 
2016	12280	154	Colorado Col.	10	1740134	Holley, Nina	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1740134	So	F	5-11	3	0	11:00	2	2	100.00	 	 	""	 	 	""	4	1.33	1	2	3	1.00	 	1	 	 	1	3	 	 	 
2016	12280	154	Colorado Col.	23	1632655	Cendali, Francesca	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1632655	So	G	5-8	3	0	76:00	4	18	22.22	1	9	11.11	7	9	77.78	16	5.33	5	3	8	2.67	8	4	2	1	8	3	1	 	 
2016	12280	154	Colorado Col.	24	1524507	Ukasick, Korbyn	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1524507	Jr	F	6-0	3	3	66:00	7	35	20.00	2	16	12.50	4	4	100.00	20	6.67	3	6	9	3.00	 	3	4	3	 	3	 	 	 
2016	12280	154	Colorado Col.	32	1412113	Waters, Katie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1412113	Sr	G	5-8	3	2	53:00	7	28	25.00	2	6	33.33	 	2	0.00	16	5.33	2	3	5	1.67	9	4	3	1	11	3	2	 	 
2016	12280	154	Colorado Col.	15	1412112	Davis, Danielle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1412112	Sr	F	5-11	3	3	81:00	24	46	52.17	1	2	50.00	11	16	68.75	60	20.00	2	12	14	4.67	5	11	6	 	10	3	1	1	 
2016	12280	154	Colorado Col.	30	1521857	Place, Kali	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1521857	Jr	C	6-1	2	0	31:00	1	6	16.67	 	 	""	 	2	0.00	2	1.00	1	4	5	2.50	 	2	 	2	3	2	 	 	 
2016	12280	154	Colorado Col.	11	1740135	Gillis, Molly	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1740135	Fr	G	5-5	2	0	22:00	2	7	28.57	1	4	25.00	 	 	""	5	2.50	4	3	7	3.50	2	2	1	 	4	2	 	 	 
2016	12280	154	Colorado Col.	22	1748096	Katich, Payton	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1748096	N/A	""	-	2	0	23:00	1	5	20.00	 	2	0.00	 	 	""	2	1.00	1	3	4	2.00	 	2	 	 	1	2	 	 	 
2016	12280	154	Colorado Col.	14	1740136	Radtke, Kaylyn	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1740136	Fr	G	5-7	1	1	22:00	1	5	20.00	 	2	0.00	 	 	""	2	2.00	 	3	3	3.00	 	 	1	 	1	1	 	 	 
2016	12280	24400	Concordia (TX)	35	1745416	Hopkins, Sheridan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1745416	Fr	F	5-10	2	0	2:00	 	1	0.00	 	 	""	 	 	""	 	""	1	 	1	0.50	 	 	1	 	1	2	 	 	 
2016	12280	24400	Concordia (TX)	23	1745414	Ellison, Mercedes	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1745414	Fr	G	5-7	2	0	16:00	1	2	50.00	 	 	""	1	2	50.00	3	1.50	2	1	3	1.50	1	 	1	1	3	2	 	 	 
2016	12280	24400	Concordia (TX)	21	1745413	Padgett, Jayci	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1745413	Fr	F	5-11	2	0	23:00	 	4	0.00	 	2	0.00	 	 	""	 	""	 	2	2	1.00	1	1	 	 	1	2	 	 	 
2016	12280	24400	Concordia (TX)	15	1745412	Domingeaux, Kaelin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1745412	So	F	5-11	2	2	56:00	2	10	20.00	 	3	0.00	1	2	50.00	5	2.50	4	4	8	4.00	1	1	1	 	3	2	 	 	 
2016	12280	24400	Concordia (TX)	10	1745410	Marks, Ariana	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1745410	Fr	G	5-10	2	0	40:00	2	15	13.33	2	12	16.67	6	6	100.00	12	6.00	1	2	3	1.50	2	4	 	 	5	2	 	 	 
2016	12280	24400	Concordia (TX)	5	1745409	Dejean, Jaela	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1745409	So	G	5-7	2	2	52:00	11	23	47.83	2	5	40.00	15	22	68.18	39	19.50	 	6	6	3.00	3	4	6	 	6	2	 	 	 
2016	12280	24400	Concordia (TX)	4	1745408	Copeland, Alexis	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1745408	Jr	G	5-7	2	2	53:00	3	11	27.27	2	6	33.33	2	2	100.00	10	5.00	1	5	6	3.00	7	8	4	 	5	2	 	 	 
2016	12280	24400	Concordia (TX)	20	1624391	Horman, Camille	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1624391	So	G	5-5	2	0	34:00	3	11	27.27	2	8	25.00	 	2	0.00	8	4.00	 	1	1	0.50	3	3	1	 	 	2	 	 	 
2016	12280	24400	Concordia (TX)	14	1624390	Johnson, Isis	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1624390	Sr	F	5-9	2	2	59:00	17	29	58.62	 	 	""	10	14	71.43	44	22.00	7	14	21	10.50	3	4	5	 	3	2	 	1	 
2016	12280	24400	Concordia (TX)	13	1624389	Cullers, Emily	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1624389	Jr	G	5-10	2	2	45:00	5	13	38.46	3	6	50.00	4	5	80.00	17	8.50	3	2	5	2.50	3	1	3	3	4	2	 	 	 
2016	12280	24400	Concordia (TX)	3	1624386	Strobel, Kayla	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1624386	Sr	G	5-5	2	0	24:00	3	12	25.00	3	5	60.00	 	 	""	9	4.50	4	2	6	3.00	 	1	 	 	2	2	 	 	 
2016	12280	24400	Concordia (TX)	0	1521657	Terry, Ally	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1521657	Sr	F	6-1	2	0	35:00	5	7	71.43	 	1	0.00	 	 	""	10	5.00	4	6	10	5.00	 	 	1	 	2	2	 	 	 
2016	12280	24400	Concordia (TX)	30	1624394	Jackson, Jazzmin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1624394	Jr	F	5-8	1	0	11:00	 	1	0.00	 	1	0.00	 	 	""	 	""	1	3	4	4.00	 	1	1	 	3	1	 	 	 
2016	12280	24400	Concordia (TX)	41	1745417	Scott, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1745417	Fr	G	5-5	1	0	 	1	2	50.00	 	 	""	 	 	""	2	2.00	1	 	1	1.00	 	 	 	 	 	1	 	 	 
2016	12280	1036	Concordia Wisconsin	23	1744415	Harmon, Marciarae'	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1744415	Fr	G	5-7	1	1	18:00	2	2	100.00	 	 	""	2	4	50.00	6	6.00	2	 	2	2.00	1	 	2	 	1	1	 	 	 
2016	12280	1036	Concordia Wisconsin	22	1744414	Kinlow, Airel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1744414	Sr	G	5-7	1	0	2:00	 	1	0.00	 	 	""	 	2	0.00	 	""	1	 	1	1.00	 	 	 	 	1	1	 	 	 
2016	12280	1036	Concordia Wisconsin	12	1744413	Otto, Shelby	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1744413	Fr	F	5-11	1	0	7:00	1	2	50.00	 	 	""	 	 	""	2	2.00	 	 	 	""	1	 	1	 	 	1	 	 	 
2016	12280	1036	Concordia Wisconsin	03	1744412	Barker, Baylee	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1744412	Fr	G	5-4	1	0	15:00	 	3	0.00	 	2	0.00	 	 	""	 	""	 	 	 	""	 	1	1	 	 	1	 	 	 
2016	12280	1036	Concordia Wisconsin	43	1633502	Scharmer, Audrey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1633502	So	F	5-10	1	0	13:00	2	7	28.57	 	 	""	 	 	""	4	4.00	1	2	3	3.00	 	1	 	 	2	1	 	 	 
2016	12280	1036	Concordia Wisconsin	31	1633499	Wagner, Brianna	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1633499	So	F	6-0	1	1	22:00	5	11	45.45	 	 	""	1	4	25.00	11	11.00	2	1	3	3.00	1	3	3	2	2	1	 	 	 
2016	12280	1036	Concordia Wisconsin	11	1633496	Sewall, Katelyn	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1633496	So	G	5-4	1	0	18:00	3	5	60.00	2	2	100.00	 	 	""	8	8.00	 	2	2	2.00	2	2	 	 	2	1	 	 	 
2016	12280	1036	Concordia Wisconsin	34	1526120	DeLong, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1526120	Jr	F	5-11	1	0	11:00	2	3	66.67	 	 	""	 	 	""	4	4.00	1	3	4	4.00	1	1	 	 	2	1	 	 	 
2016	12280	1036	Concordia Wisconsin	02	1526119	Blissett, Samantha	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1526119	Jr	G	5-6	1	1	36:00	7	8	87.50	 	 	""	 	2	0.00	14	14.00	 	2	2	2.00	5	1	5	 	 	1	 	 	 
2016	12280	1036	Concordia Wisconsin	10	1411237	Coenen, Megan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1411237	Sr	F	5-11	1	1	28:00	5	6	83.33	 	 	""	3	5	60.00	13	13.00	3	4	7	7.00	 	3	3	 	4	1	 	 	 
2016	12280	1036	Concordia Wisconsin	05	1411236	Landgraf, Maddie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1411236	Sr	G	5-4	1	1	30:00	4	13	30.77	2	6	33.33	3	4	75.00	13	13.00	1	2	3	3.00	6	3	3	 	3	1	 	 	 
2016	12280	161	Concordia-M'head	24	1636683	Rahman, Cassidy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1636683	So	G	5-6	3	0	49:00	5	13	38.46	2	8	25.00	 	 	""	12	4.00	1	6	7	2.33	2	7	2	 	7	3	 	 	 
2016	12280	161	Concordia-M'head	34	1411677	Rosenfeldt, Katie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1411677	Sr	G	5-8	3	2	72:00	7	19	36.84	1	9	11.11	5	5	100.00	20	6.67	7	4	11	3.67	3	5	5	1	6	3	 	 	 
